timestamp,open,high,low,close,volume,confirmed,ema21,ema55,atr14,rsi14,vol_ma20,highest_high_10,low_prev,ema55_slope_5
2021-06-30 16:00:00+00:00,34205.5,35211.0,32973.3,33435.7,5306002.0,True,35036.26891407453,39228.16092630403,3000.371638705637,44.047235775379114,6556092.2,36638.0,34078.0,-961.13514445685
2021-07-01 16:00:00+00:00,33435.6,33969.0,32674.6,33686.6,4874424.0,True,34913.57174006775,39030.24803607889,2878.5165216552346,44.77523654504724,6535581.85,36638.0,32973.3,-909.5481750119579
2021-07-02 16:00:00+00:00,33683.3,34818.0,33033.2,34620.0,3632784.0,True,34886.88340006159,38872.739177647505,2800.393912965575,47.51131054816781,6551016.9,36638.0,32674.6,-889.4893116186649
2021-07-03 16:00:00+00:00,34620.0,35717.9,34265.4,35503.9,3171182.0,True,34942.97581823781,38752.42349273153,2704.1157763251767,50.03579653480207,6397853.95,36638.0,33033.2,-884.2432647751339
2021-07-04 16:00:00+00:00,35512.4,35971.1,33282.3,33577.8,4991997.0,True,34818.86892567073,38567.615510848256,2703.0217923019495,44.96115809613936,6451761.1,36638.0,34265.4,-875.0810053188834
2021-07-05 16:00:00+00:00,33577.7,35140.0,33126.6,34046.7,5370577.0,True,34748.671750609756,38406.154242603676,2653.76309285181,46.38670934786925,6463073.35,36638.0,33282.3,-822.0066837003542
2021-07-06 16:00:00+00:00,34046.7,35066.0,33510.0,34535.1,4023929.0,True,34729.25613691796,38267.90230536783,2575.3514433623955,47.900369228016885,6414058.95,36638.0,33126.6,-762.3457307110584
2021-07-07 16:00:00+00:00,34540.1,34788.0,32068.4,32890.0,6104871.0,True,34562.05103356178,38075.834365890405,2585.654911693653,43.450456347026794,6428407.55,36638.0,33510.0,-796.9048117571001
2021-07-08 16:00:00+00:00,32890.1,33700.0,32267.1,33547.2,4203135.0,True,34469.79184869253,37914.097424251464,2503.315275144106,45.62371836330678,6331821.35,36638.0,32068.4,-838.3260684800625
2021-07-09 16:00:00+00:00,33547.4,34263.1,33286.1,33876.9,2837670.0,True,34415.89258972048,37769.91180195677,2394.2927554909556,46.729765583683516,6148503.8,35971.1,32267.1,-797.7037088914876
2021-07-10 16:00:00+00:00,33876.9,34190.1,33015.8,33940.2,2831313.0,True,34372.6478088368,37633.136380458316,2307.1504158130297,46.95286352047977,5727272.8,35971.1,33286.1,-773.0178621453597
2021-07-11 16:00:00+00:00,33940.2,34665.0,33316.3,33350.0,3338411.0,True,34279.67982621527,37480.16722401338,2238.6896718263843,45.05806238397794,5270881.7,35971.1,33015.8,-787.7350813544545
2021-07-12 16:00:00+00:00,33350.0,33444.3,32280.0,32783.8,3511247.0,True,34143.69075110479,37312.43982315576,2161.9475524102145,43.254671324303,4987698.55,35971.1,33316.3,-763.394542734648
2021-07-13 16:00:00+00:00,32787.8,32975.0,31575.1,32789.2,4346595.0,True,34020.55522827708,37150.89554375734,2107.5155843809134,43.27798858892393,4920300.15,35971.1,32280.0,-763.2018804941254
2021-07-14 16:00:00+00:00,32789.2,33178.7,31432.0,31676.2,4051462.0,True,33807.43202570644,36955.37070290886,2081.7430426394194,39.66061763802667,4790415.25,35140.0,31575.1,-814.5410990479068
2021-07-15 16:00:00+00:00,31676.2,32210.0,31036.0,32131.1,4228966.0,True,33655.03820518767,36783.075320662116,2016.904253879461,41.80173975078688,4532086.65,35066.0,31432.0,-850.0610597962004
2021-07-16 16:00:00+00:00,32131.1,32250.0,31161.0,31755.1,3619811.0,True,33482.31655017061,36603.50477349561,1950.6253786023567,40.52181037213094,4382499.55,34788.0,31036.0,-876.6624505177679
2021-07-17 16:00:00+00:00,31755.1,32437.0,31100.0,31361.3,2932107.0,True,33289.496863791464,36416.28317444219,1906.794994416474,39.16909104741957,4216667.05,34665.0,31161.0,-896.1566487135642
2021-07-18 16:00:00+00:00,31361.2,31929.4,30385.6,30693.2,4009061.0,True,33053.46987617406,36211.887346783544,1880.8667805295834,36.917441028842966,4121326.55,34665.0,31100.0,-939.0081969737948
2021-07-19 16:00:00+00:00,30693.3,31056.0,29232.3,29894.1,4682594.0,True,32766.254432885507,35986.252084398424,1876.7834390631847,34.37230830461418,4103406.9,34665.0,30385.6,-969.118618510438
2021-07-20 16:00:00+00:00,29890.0,31976.0,29485.1,31929.5,4646942.0,True,32690.185848077734,35841.36808138419,1920.6489077015287,44.80935522462009,4070453.9,34665.0,29232.3,-941.7072392779228
2021-07-21 16:00:00+00:00,31929.5,32870.0,31513.3,32494.9,5812000.0,True,32672.432589161574,35721.8513641919,1880.3668428657054,47.31581913640735,4117332.7,33444.3,29485.1,-881.6534093037117
2021-07-22 16:00:00+00:00,32494.9,32922.0,32056.1,32312.6,2587313.0,True,32639.720535601427,35600.092386899334,1807.904925518155,46.58126665545793,4065059.15,33178.7,31513.3,-816.1907875428587
2021-07-23 16:00:00+00:00,32312.6,34086.0,32004.4,33857.2,3383991.0,True,32750.40048691039,35537.84623022436,1827.4545736954296,53.20937178451048,4075699.6,34086.0,32056.1,-674.0411165591868
2021-07-24 16:00:00+00:00,33852.9,34798.2,33669.9,34176.9,3472290.0,True,32880.08226082762,35489.241007716344,1777.514961288613,54.468638511367395,3999714.25,34798.2,32004.4,-497.0110766820799
2021-07-25 16:00:00+00:00,34176.9,40000.0,34082.6,38551.4,8591867.0,True,33395.65660075238,35598.60382886933,2073.2210354822837,67.39792507715933,4160778.75,40000.0,33669.9,-242.76425251486216
2021-07-26 16:00:00+00:00,38551.3,40579.9,36400.7,38211.3,8979071.0,True,33833.44236432034,35691.91440640971,2223.6481043764065,65.83272925832563,4408535.85,40579.9,34082.6,-29.936957782185345
2021-07-27 16:00:00+00:00,38203.7,40888.0,37342.6,39669.4,6155187.0,True,34363.983967563945,35833.96746332365,2318.058954063806,69.14147006019917,4411051.65,40888.0,36400.7,233.87507642431592
2021-07-28 16:00:00+00:00,39680.3,40687.0,38777.0,39950.4,6029837.0,True,34871.83997051268,35980.98291106209,2288.911885916392,69.74945024210835,4502386.75,40888.0,37342.6,443.1366808377352
2021-07-29 16:00:00+00:00,39944.9,40485.0,38310.3,39048.7,4158657.0,True,35251.55451864789,36090.54423566702,2280.7538940652207,65.30324615792544,4568436.1,40888.0,38777.0,601.3032279506733
2021-07-30 16:00:00+00:00,39048.7,42430.1,38866.0,41549.6,5807501.0,True,35824.10410786172,36285.510512964625,2372.4214730605618,70.85286780269914,4717245.5,42430.1,38310.3,686.9066840952946
2021-07-31 16:00:00+00:00,41549.5,42600.1,41018.2,41289.3,3663794.0,True,36320.94009805611,36464.217280358745,2315.955653556236,69.60497483850665,4733514.65,42600.1,38866.0,772.3028739490328
2021-08-01 16:00:00+00:00,41289.4,41499.6,38893.5,39692.5,6318666.0,True,36627.44554368737,36579.513091774505,2336.680249730791,62.35027698880844,4873885.6,42600.1,41018.2,745.5456284508546
2021-08-02 16:00:00+00:00,39692.4,39966.3,37623.3,38175.3,5439401.0,True,36768.15958517033,36636.50548135399,2337.1316604643057,56.3415204878173,4928525.9,42600.1,38893.5,655.5225702918979
2021-08-03 16:00:00+00:00,38175.3,39469.9,37333.0,39299.8,4749744.0,True,36998.30871379121,36731.623142734206,2322.82939900257,59.45992249701001,4963440.0,42600.1,37623.3,641.078907067189
2021-08-04 16:00:00+00:00,39299.8,39977.5,37254.0,38739.9,5869163.0,True,37156.635194355644,36803.34731620798,2351.4487276452437,57.26660927989266,5045449.85,42600.1,37333.0,517.8368032433573
2021-08-05 16:00:00+00:00,38740.0,42715.9,38731.9,42224.4,6868588.0,True,37617.34108577786,36996.95634062913,2468.0595328134405,65.73720241989365,5207888.7,42715.9,37254.0,532.7390602703817
2021-08-06 16:00:00+00:00,42224.4,44587.9,42224.4,43379.3,6105087.0,True,38141.15553252533,37224.897185606664,2460.5909947553373,68.00116493683569,5366537.7,44587.9,38731.9,645.3840938321591
2021-08-07 16:00:00+00:00,43379.2,45371.4,42379.8,43999.8,6419960.0,True,38673.759575023025,37466.85800040642,2498.5202094156703,69.17949837606615,5487082.65,45371.4,42224.4,830.3525190524306
2021-08-08 16:00:00+00:00,43999.9,46375.2,42788.8,45874.1,6215750.0,True,39328.33597729366,37767.11664324905,2576.225908743122,72.47650363367812,5563740.45,46375.2,42379.8,1035.4935005148436
2021-08-09 16:00:00+00:00,45874.0,46800.2,44857.7,45165.9,4632099.0,True,39859.02361572151,38031.35890599016,2530.959772404328,69.45325382333914,5562998.3,46800.2,42788.8,1228.0115897821743
2021-08-10 16:00:00+00:00,45152.5,46751.1,44644.1,46445.1,3799452.0,True,40457.757832474104,38331.84965934765,2500.6769315183046,71.74584362541513,5462370.9,46800.2,44857.7,1334.8933187185248
2021-08-11 16:00:00+00:00,46445.2,46667.8,43903.7,44206.6,4683552.0,True,40798.56166588554,38541.66217151381,2519.492864981283,62.855688856063736,5567182.85,46800.2,44644.1,1316.7649859071462
2021-08-12 16:00:00+00:00,44209.1,46685.5,43772.0,46373.0,3928790.0,True,41305.32878716868,38821.35280824546,2547.6362317683343,67.1040483673105,5594422.8,46800.2,43903.7,1354.494807839037
2021-08-13 16:00:00+00:00,46366.7,48257.4,45955.0,46926.5,3737011.0,True,41816.34435197152,39110.82235080812,2530.1193580705963,68.10768982697147,5607658.85,48257.4,43772.0,1343.705707559071
2021-08-14 16:00:00+00:00,46926.5,47416.4,45456.2,46161.8,3012298.0,True,42211.385774519564,39362.64298113641,2489.4108324941253,65.15028610870739,5328680.4,48257.4,45955.0,1331.28407514625
2021-08-15 16:00:00+00:00,46161.8,48079.4,45634.4,46319.8,3816044.0,True,42584.87797683597,39611.11287466725,2486.2386301731167,65.48378037297383,5070529.05,48257.4,45456.2,1279.2632153195955
2021-08-16 16:00:00+00:00,46319.8,47183.5,45222.0,45728.6,3886680.0,True,42870.6708880327,39829.594557714845,2448.7572994464654,63.052400597325224,4957103.7,48257.4,45634.4,1287.9323862010351
2021-08-17 16:00:00+00:00,45741.0,46227.6,44222.0,45832.1,4054706.0,True,43139.89171639336,40043.96975208217,2417.103206628861,63.30924277251159,4858347.15,48257.4,45222.0,1222.6169438367142
2021-08-18 16:00:00+00:00,45828.0,46034.7,43925.2,45780.0,4082688.0,True,43379.9015603576,40248.82797522209,2395.131549012514,63.07156106970685,4854548.7,48257.4,44222.0,1138.0056244139705
2021-08-19 16:00:00+00:00,45780.1,48733.6,45427.0,48728.9,4329879.0,True,43866.17414577963,40551.68769039273,2460.236438368763,69.94858534904964,4780667.6,48733.6,43925.2,1189.0447092563263
2021-08-20 16:00:00+00:00,48724.0,49570.3,48245.2,49180.4,3367888.0,True,44349.285587072394,40859.855987164425,2379.1552641995663,70.84385147988264,4765872.3,49570.3,45427.0,1248.7431124971772
2021-08-21 16:00:00+00:00,49180.4,49799.0,47949.7,48524.9,3154398.0,True,44728.88689733854,41133.60755905141,2341.3084596138833,67.69090097462626,4607658.9,49799.0,48245.2,1304.0130013365633
2021-08-22 16:00:00+00:00,48525.0,50537.4,48191.2,49548.4,3765767.0,True,45167.024452125945,41434.13586051386,2341.657855355749,69.9404588486068,4523977.2,50537.4,47949.7,1390.1661084316875
2021-08-23 16:00:00+00:00,49543.9,49886.3,48242.0,48359.3,3593773.0,True,45457.23132011449,41681.4631512098,2291.8465799731957,64.33590610420686,4466178.65,50537.4,48191.2,1432.635175987707
2021-08-24 16:00:00+00:00,48359.2,48845.5,47133.7,48792.2,4344977.0,True,45760.41029101318,41935.4180386666,2250.414681403682,65.42223975389697,4389969.35,50537.4,48242.0,1383.7303482738644
2021-08-25 16:00:00+00:00,48796.8,49378.5,46250.0,46798.2,5513182.0,True,45854.75481001198,42109.08882299993,2313.135061303419,56.83471544972884,4322199.05,50537.4,47133.7,1249.232835835508
2021-08-26 16:00:00+00:00,46799.9,48437.9,46344.7,48199.6,4494426.0,True,46067.92255455635,42326.607079321366,2297.425414067461,60.73560066702746,4241666.0,50537.4,46250.0,1192.9995202699574
2021-08-27 16:00:00+00:00,48195.0,49291.3,48000.2,48824.9,2668860.0,True,46318.556867778505,42558.6889693456,2225.545027348357,62.36969563718666,4054111.0,50537.4,46344.7,1124.5531088317439
2021-08-28 16:00:00+00:00,48824.9,49696.8,47735.1,48454.2,3177554.0,True,46512.70624343501,42769.24293472612,2206.6989539663323,60.7554036664583,3902201.2,50537.4,48000.2,1087.779783516322
2021-08-29 16:00:00+00:00,48460.0,49403.2,47363.0,48020.2,3680003.0,True,46649.75113039546,42956.77711562876,2194.8061715401655,58.83541309562697,3854596.4,50537.4,47735.1,1021.359076962166
2021-08-30 16:00:00+00:00,48020.2,48723.2,46688.0,47415.4,5294845.0,True,46719.35557308678,43116.01364721345,2183.405730715868,56.17140108719045,3929366.05,50537.4,47363.0,1006.9248242135145
2021-08-31 16:00:00+00:00,47415.4,47862.9,46534.4,47491.8,4176903.0,True,46789.57779371525,43272.29173124154,2122.3410356647346,56.439721846838204,3904033.6,50537.4,46688.0,945.6846519201717
2021-09-01 16:00:00+00:00,47491.7,50400.0,47404.3,49559.4,5861292.0,True,47041.37981246841,43496.83131226862,2184.723818831539,63.03515631415466,4000658.7,50400.0,46534.4,938.1423429230199
2021-09-02 16:00:00+00:00,49559.3,51095.0,48303.2,50586.5,5405289.0,True,47363.663465880374,43750.03376540189,2228.0864032007153,65.80494691171897,4084072.6,51095.0,47404.3,980.7908306757672
2021-09-03 16:00:00+00:00,50586.6,50730.4,49566.5,49880.6,2887669.0,True,47592.47587807306,43968.982559494674,2152.073088686379,62.347223001627064,4077841.15,51095.0,48303.2,1012.2054438659106
2021-09-04 16:00:00+00:00,49880.6,50482.8,49363.0,50208.1,2994447.0,True,47830.25988915733,44191.80818236987,2078.339296637352,63.310446356193516,4036761.3,51095.0,49566.5,1075.7945351564194
2021-09-05 16:00:00+00:00,50208.1,52238.7,50126.6,51598.2,3660353.0,True,48172.799899233934,44456.32217585666,2080.7507754489698,67.15161548711797,4025444.95,52238.7,49363.0,1184.0304446151204
2021-09-06 16:00:00+00:00,51598.3,52953.1,42322.0,46652.2,8923493.0,True,48034.56354475812,44534.74638386178,2691.4900057740433,47.925851976522665,4268884.3,52953.1,50126.6,1037.9150715931537
2021-09-07 16:00:00+00:00,46637.9,47519.4,44412.1,46066.6,6457974.0,True,47855.65776796193,44589.455441581,2721.190719647326,46.23791205496697,4387648.6,52953.1,42322.0,839.4216761791104
2021-09-08 16:00:00+00:00,46073.9,47229.3,45528.0,46969.1,3945726.0,True,47775.061607238116,44674.44274723882,2648.34138252966,49.20699206454097,4368440.95,52953.1,44412.1,705.4601877441455
2021-09-09 16:00:00+00:00,46969.1,47385.0,44731.8,45418.8,4385930.0,True,47560.85600658011,44701.026934837435,2648.688426634684,44.645788153986416,4419343.05,52953.1,45528.0,509.21875246756827
2021-09-10 16:00:00+00:00,45418.8,45826.3,44088.8,45560.8,2652243.0,True,47379.03273325464,44731.7331157361,2583.603539017921,45.147330627663926,4394235.3,52953.1,44731.8,275.41093987943896
2021-09-11 16:00:00+00:00,45569.6,46255.7,44747.2,45906.7,2624213.0,True,47245.18430295876,44773.69621874552,2506.8104290880697,46.42083341850064,4337157.6,52953.1,44088.8,238.9498348837442
2021-09-12 16:00:00+00:00,45900.1,46923.0,43333.0,44347.0,6481860.0,True,46981.71300268979,44758.45706807604,2584.1811127246365,41.71759892888505,4481561.95,52953.1,44747.2,169.0016264950391
2021-09-13 16:00:00+00:00,44347.0,46978.1,44159.5,46740.7,3310942.0,True,46959.80272971798,44829.251458501894,2600.9253189585907,50.07737167497745,4429860.2,52953.1,43333.0,154.80871126307466
2021-09-14 16:00:00+00:00,46745.5,48287.1,46332.0,48274.8,3383174.0,True,47079.34793610725,44952.306763555396,2554.7949390329773,54.57440677733837,4323359.8,52953.1,44159.5,251.2798287179612
2021-09-15 16:00:00+00:00,48276.0,48514.4,47202.3,48029.3,3443039.0,True,47165.70721464296,45062.1993791427,2466.031014816336,53.74013018302431,4270790.45,52953.1,46332.0,330.4662634066044
2021-09-16 16:00:00+00:00,48029.3,48186.2,47030.0,47523.4,2674266.0,True,47198.224740584505,45150.099401316176,2372.471656615169,51.976820423765716,4271060.75,48514.4,47202.3,376.4031825706552
2021-09-17 16:00:00+00:00,47523.3,48865.8,46758.0,48413.0,3055069.0,True,47308.65885507682,45266.63156555489,2353.5665382855145,54.7862320557144,4264936.5,48865.8,47030.0,508.1744974788526
2021-09-18 16:00:00+00:00,48412.9,48511.8,47031.9,47647.5,2761437.0,True,47339.46259552438,45351.662581070785,2291.1617855508352,51.96886888049807,4219008.2,48865.8,46758.0,522.4111225688903
2021-09-19 16:00:00+00:00,47646.7,47791.0,42451.2,43842.0,6858082.0,True,47021.51145047671,45297.74606031826,2508.9216580114903,40.74997657387432,4297170.05,48865.8,47031.9,345.43929676286643
2021-09-20 16:00:00+00:00,43836.7,44253.9,40100.0,43088.3,6625648.0,True,46663.94677316064,45218.83727244976,2626.4201110106696,38.95625359641308,4419607.3,48865.8,42451.2,156.63789330705913
2021-09-21 16:00:00+00:00,43086.9,43291.6,39527.7,43215.6,7337216.0,True,46350.46070287331,45147.29308414798,2707.6686745099073,39.44111814090492,4493403.5,48865.8,40100.0,-2.8063171681933454
2021-09-22 16:00:00+00:00,43215.7,44395.8,42864.8,43752.5,4060859.0,True,46114.282457157555,45097.47904542841,2623.620912044914,41.54981814368706,4426182.0,48865.8,39527.7,-169.15252012648125
2021-09-23 16:00:00+00:00,43752.4,45180.4,40519.4,41938.6,8253422.0,True,45734.67496105232,44984.661936663106,2769.1479897559916,36.87778037936323,4694469.65,48865.8,42864.8,-367.0006444076789
2021-09-24 16:00:00+00:00,41938.6,43218.8,41657.2,42678.5,3778029.0,True,45456.84087368393,44902.29901035371,2682.8945619162782,39.84893275031101,4733648.75,48865.8,40519.4,-395.447049964554
2021-09-25 16:00:00+00:00,42668.6,43754.4,40751.0,43328.0,4195571.0,True,45263.309885167204,44846.074045698224,2705.787807493687,42.41146593151522,4760409.65,48865.8,41657.2,-372.7632267515364
2021-09-26 16:00:00+00:00,43329.8,44375.7,42666.0,43291.7,3077787.0,True,45084.07262287928,44790.56068692329,2634.638678386995,42.302995981680276,4468124.35,48865.8,40751.0,-356.7323972246959
2021-09-27 16:00:00+00:00,43291.2,43414.6,41266.9,41435.6,4255471.0,True,44752.39329352661,44670.740662390315,2599.857344216495,37.08078404753137,4357999.2,48511.8,42666.0,-426.73838303809316
2021-09-28 16:00:00+00:00,41446.8,42579.6,40701.7,41691.1,3966428.0,True,44474.09390320601,44564.32492444781,2548.2889624867457,38.21152995779563,4359034.3,47791.0,41266.9,-420.3370122152992
2021-09-29 16:00:00+00:00,41691.0,43832.4,40883.5,43135.1,4568110.0,True,44352.367184732735,44513.2811771461,2576.904036594836,44.303662371386096,4368143.3,45180.4,40701.7,-389.01783320761024
2021-09-30 16:00:00+00:00,43135.1,47937.7,42823.2,47363.9,6505745.0,True,44626.142895211575,44615.08899224803,2758.160891123776,57.51466027905278,4560818.4,47937.7,40883.5,-230.98505345019657
2021-10-01 16:00:00+00:00,47364.0,48499.0,47246.7,47831.8,2779048.0,True,44917.566268374154,44729.97152823917,2650.5993989006492,58.68244864292238,4568560.15,48499.0,42823.2,-60.58915868411714
2021-10-02 16:00:00+00:00,47826.6,48291.6,47110.0,47889.8,2092966.0,True,45187.76933488559,44842.82254508777,2545.670870407746,58.83350138377417,4349115.45,48499.0,47246.7,172.08188269745733
2021-10-03 16:00:00+00:00,47889.7,49288.4,46889.3,47775.5,3550274.0,True,45423.01757716871,44947.56102562035,2535.201522521478,58.38053598069827,4361082.05,49288.4,47110.0,383.2361011725443
2021-10-04 16:00:00+00:00,47766.6,50389.3,47698.6,49784.7,4384026.0,True,45819.53416106247,45120.31598899105,2546.3085566270875,63.67484658309582,4411124.65,50389.3,46889.3,607.0348118449547
2021-10-05 16:00:00+00:00,49784.6,55888.0,49626.6,54990.7,6818980.0,True,46653.27651005679,45472.829703669944,2811.672231153724,73.19096427566447,4579921.7,55888.0,47698.6,857.7407114219168
2021-10-06 16:00:00+00:00,54979.8,55788.0,53358.1,53939.0,4072701.0,True,47315.61500914254,45775.192928538876,2784.4027860713154,69.24448410568647,4649843.45,55888.0,49626.6,1045.2214002997061
2021-10-07 16:00:00+00:00,53939.0,56211.0,53442.0,54316.3,3916880.0,True,47952.04091740231,46080.23246680535,2783.3025870662213,69.87210990721192,4692934.0,56211.0,53358.1,1237.4099217175753
2021-10-08 16:00:00+00:00,54316.2,56200.0,53664.1,54987.2,2575521.0,True,48591.6008340021,46398.338450133735,2765.630973704349,71.0051726762911,4683638.2,56211.0,53442.0,1450.7774245133842
2021-10-09 16:00:00+00:00,54987.1,56145.0,54080.0,55382.6,3717935.0,True,49208.964394547365,46719.204934057525,2715.5859041540384,71.68113828432136,4526630.85,56211.0,53664.1,1598.888945066472
2021-10-10 16:00:00+00:00,55372.1,57646.0,54335.2,57433.2,5529152.0,True,49956.62217686124,47101.84761498404,2758.1011967144645,74.94364183818527,4471806.05,57646.0,54080.0,1629.0179113140985
2021-10-11 16:00:00+00:00,57449.7,57854.2,56050.0,56360.1,4385950.0,True,50538.7565244193,47432.49948587747,2689.9653969491455,70.37450189476628,4324242.75,57854.2,54335.2,1657.3065573385975
2021-10-12 16:00:00+00:00,56360.0,56621.3,53480.1,56163.7,6084391.0,True,51050.11502219937,47744.32807566757,2722.1964400242073,69.53887330928796,4425419.35,57854.2,56050.0,1664.0956088622188
2021-10-13 16:00:00+00:00,56163.7,58570.3,56081.1,57370.4,4513291.0,True,51624.68638381761,48088.11635867944,2705.5538371653356,71.75778122594672,4238412.8,58570.3,53480.1,1689.7779085457078
2021-10-14 16:00:00+00:00,57365.4,60455.0,56750.0,60042.8,6340427.0,True,52389.96943983419,48515.069345869466,2776.9428487963833,75.9381054736797,4366532.7,60455.0,56081.1,1795.864411811941
2021-10-15 16:00:00+00:00,60042.8,63159.5,60006.8,60970.8,5990886.0,True,53170.04494530381,48959.916869231274,2803.7826453109274,77.20014907772318,4456298.45,63159.5,56750.0,1858.0692542472316
2021-10-16 16:00:00+00:00,60970.7,61450.0,60158.0,60800.0,2979934.0,True,53863.67722300346,49382.776981044444,2695.7981706458613,76.40582887887281,4451405.8,63159.5,60006.8,1950.2774951669708
2021-10-17 16:00:00+00:00,60803.1,62750.0,58888.8,61987.7,6335858.0,True,54602.22474818496,49832.95280315,2779.041158456871,78.09373893256776,4555425.15,63159.5,60158.0,2088.6247274824345
2021-10-18 16:00:00+00:00,61987.7,63320.0,61037.6,62409.3,5602802.0,True,55311.958861986335,50282.10806018036,2743.566789995666,78.67688029760248,4637243.85,63320.0,58888.8,2193.9917015009196
2021-10-19 16:00:00+00:00,62409.3,67230.4,62320.0,66927.9,5753730.0,True,56367.95351089667,50876.60062945964,2898.340590710261,83.68858264101414,4696524.85,67230.4,61037.6,2361.5312835901714
2021-10-20 16:00:00+00:00,66927.9,66995.3,61729.3,63000.0,8327865.0,True,56970.86682808788,51309.57917840751,3067.4591199452425,68.59568776221484,4787630.85,67230.4,62320.0,2349.6623091762376
2021-10-21 16:00:00+00:00,63000.0,63745.0,60503.9,60716.1,6414559.0,True,57311.34257098898,51645.526350607244,3079.8620399491538,61.63524586410796,4969406.4,67230.4,61729.3,2262.7493695628
2021-10-22 16:00:00+00:00,60706.6,61766.3,59603.1,61467.5,4679268.0,True,57689.17506453543,51996.31112379984,3014.386179952786,62.96665557909224,5098721.5,67230.4,60503.9,2163.358320649837
2021-10-23 16:00:00+00:00,61467.5,61647.0,59643.0,59874.6,3813825.0,True,57887.85005866858,52277.67858366413,2942.2157385275873,58.344138359860615,5111899.05,67230.4,59603.1,1995.570523483766
2021-10-24 16:00:00+00:00,59874.7,63649.0,59501.0,63591.9,4068368.0,True,58406.40005333507,52681.75791996184,3028.343185775617,64.8324765624534,5096116.15,67230.4,59643.0,1805.157290502204
2021-10-25 16:00:00+00:00,63591.9,63738.5,61820.1,62541.5,3441743.0,True,58782.31823030461,53033.89156567749,2949.061529648787,61.89854755932506,4927254.3,67230.4,59501.0,1724.3123872699798
2021-10-26 16:00:00+00:00,62541.4,62756.3,57931.2,58846.9,6356186.0,True,58788.18930027692,53241.49900976044,3083.0642775310175,52.84073668295686,5041428.55,67230.4,61820.1,1595.9726591531944
2021-10-27 16:00:00+00:00,58846.9,61865.1,58038.2,61163.4,4540720.0,True,59004.117545706285,53524.424045126136,3136.195400564516,57.08143648323548,5072620.55,67230.4,57931.2,1528.1129213262975
2021-10-28 16:00:00+00:00,61163.4,62599.9,57403.7,62304.4,6828340.0,True,59304.14322336935,53837.99461494306,3283.33858623848,59.03540347286423,5285261.5,67230.4,58038.2,1560.3160312789332
2021-10-29 16:00:00+00:00,62304.4,62990.0,60649.3,61383.8,3215686.0,True,59493.20293033577,54107.48766440938,3216.007258650017,56.78890787963363,5260149.05,66995.3,57403.7,1425.7297444475407
2021-10-30 16:00:00+00:00,61383.8,62436.0,59920.3,60466.8,3364199.0,True,59581.7117548507,54334.605962109046,3165.985311603587,54.5616841211684,5151901.4,63745.0,60649.3,1300.7143964315546
2021-10-31 16:00:00+00:00,60466.8,62500.0,59357.4,61579.6,4568075.0,True,59763.337958955184,54593.35574917658,3164.314932203331,56.777058446689985,5161007.65,63738.5,59920.3,1351.8567394161437
2021-11-01 16:00:00+00:00,61579.6,64266.3,60302.7,63990.8,4045799.0,True,60147.65268995926,54928.978758134566,3221.4067227602363,61.19220077325511,5059078.05,64266.3,59357.4,1404.5547130084306
2021-11-02 16:00:00+00:00,63990.0,64221.9,61561.6,62156.7,3476551.0,True,60330.293354508416,55187.111659629765,3181.3276711345056,56.46720786107204,5007241.05,64266.3,60302.7,1349.1170446867036
2021-11-03 16:00:00+00:00,62161.9,63378.9,60031.6,61059.8,4553391.0,True,60396.612140462195,55396.850528928706,3193.182837482041,53.79203545846736,4917889.25,64266.3,61561.6,1289.362864519324
2021-11-04 16:00:00+00:00,61059.8,62625.6,60633.9,60800.2,3304031.0,True,60433.30194587472,55589.82729575268,3107.3626348047524,53.15025987646303,4783546.5,64266.3,60031.6,1255.2213336436325
2021-11-05 16:00:00+00:00,60800.2,61570.5,60044.5,60646.6,3255720.0,True,60452.69267806793,55770.426320904364,2994.4081608901274,52.74925216059891,4797335.8,64266.3,60633.9,1177.0705717277815
2021-11-06 16:00:00+00:00,60646.7,62393.1,60411.0,61942.8,3056951.0,True,60588.15698006175,55990.868238014926,2922.100435112261,55.78118725050505,4633390.45,64266.3,60044.5,1061.8894798803594
2021-11-07 16:00:00+00:00,61942.9,66640.0,61941.9,66372.2,5110884.0,True,61113.97907278341,56361.63008665725,3048.9575468899566,64.22830108940218,4608794.55,66640.0,60411.0,1174.518427027484
2021-11-08 16:00:00+00:00,66372.1,68599.0,65574.3,66811.5,5164152.0,True,61631.93552071219,56734.839726419494,3047.224864969245,64.9435709573286,4579315.65,68599.0,61941.9,1337.9891974907878
2021-11-09 16:00:00+00:00,66823.4,69158.0,65870.4,68333.9,4899677.0,True,62241.20501882926,57149.09187904737,3064.394517471442,67.3779795607689,4407906.25,69158.0,65574.3,1559.2645832946946
2021-11-10 16:00:00+00:00,68343.7,68798.2,62633.0,64815.7,7567190.0,True,62475.25001711751,57422.89931193854,3285.880623366339,57.44938814591429,4465537.8,69158.0,65870.4,1652.4729910341775
2021-11-11 16:00:00+00:00,64815.7,65471.0,62850.0,63192.4,5145934.0,True,62540.445470106824,57628.95290794074,3238.3891502687434,53.52990269495858,4488871.1,69158.0,62633.0,1638.0846699258109
2021-11-12 16:00:00+00:00,63188.3,64830.2,62231.1,64674.6,3632367.0,True,62734.459518278934,57880.58316122857,3192.725639535262,56.45143190204953,4479798.2,69158.0,62850.0,1518.95307457132
