trade_id,symbol,timeframe,direction,cross_time,entry_time,exit_time,entry_price,exit_price,ema15_at_entry,ma50_at_entry,atr_at_entry,stop_price,qty,gross_pnl,fee,slippage,net_pnl,r_multiple,exit_reason,bars_after_cross,pullback_index,pullback_depth_pct,ema15_slope_5,ema15_slope_10,ma50_slope_10,daily_filter_pass,max_r_before_exit,max_drawdown_r,holding_bars
T0067,ETH-USDT-SWAP,4H,long,2023-12-22 12:00,2023-12-23 12:00,2023-12-25 08:00,2273.19,2264.41,2267.433506561588702213873114,2232.4062,44.51020089086761865328437311,2219.77,1.87,-16.4186,2.162030607,0,-18.580630607,-0.1860008629726694122051666043,EMA15收破离场,5,1,0.09277037476519120778090549479,0.01631082838237975848401087317,0.02346484136014026144413227276,0.002506981032394552568434902214,true,1.020591538749532010482965182,0.6213028828154249344814676151,11
T0068,ETH-USDT-SWAP,4H,long,2023-12-27 20:00,2023-12-29 12:00,2023-12-30 00:00,2352.81,2327.34,2336.826575164679287033973155,2287.3574,43.2474052138746628604988425,2300.91,1.92,-48.9024,2.286266688,0,-51.188666688,-0.5136948728323699421965317919,EMA15收破离场,9,1,1.105198624457583199938879869,0.01002150452850609360938447056,0.03588831157372571086671029485,0.01388781656946133560063678724,true,0.672639691714836223506743738,1.287283236994219653179190751,3
T0069,ETH-USDT-SWAP,4H,long,2024-01-02 00:00,2024-01-03 08:00,2024-01-03 16:00,2355.4,2312.35,2344.837152899376000890414641,2314.5238,35.86865299285468882190572899,2312.35,2.32,-99.876,2.75095392,0,-102.62695392,-1.027543693379790940766550523,止损,7,1,0.3355095636235683626055115714,0.01024527356651334725637665827,0.02016532659175506360930857294,0.005951029753939017606991122753,true,0.7154471544715447154471544715,1.565621370499419279907084785,2
T0070,ETH-USDT-SWAP,4H,long,2024-01-30 08:00,2024-02-01 00:00,2024-02-01 04:00,2329.17,2288.36,2316.350999132180446274528847,2264.6188,34.00546284576089438126807653,2288.36,2.45,-99.9845,2.874303495,0,-102.858803495,-1.028747490811075716736094095,止损,9,1,1.088824584082009976940565717,0.0053534332025653794760986165,0.01774585444912715245037604282,-0.004835250859879817300819016428,true,0.5292820387160009801519235481,1.621416319529527076696888018,1
T0071,ETH-USDT-SWAP,4H,long,2024-02-05 12:00,2024-02-06 04:00,2024-02-12 20:00,2304.79,2488.34,2303.262754409936744089098444,2301.5816,27.75200267332591977906253599,2271.48,3,550.65,3.7245627,0,546.9254373,5.47308553287301110777544281,EMA15收破离场,3,1,0.5658388034532148268060614853,0.001873952486620350833404836348,-0.0006721358549396580547895083974,0.00241512184490873580150275793,true,7.78625037526268387871510057,0.6505553887721404983488441909,40
T0072,ETH-USDT-SWAP,4H,long,2024-04-21 08:00,2024-04-22 04:00,2024-04-23 16:00,3137.1,3160.68,3122.208745777983568722861771,3086.3748,67.88731114929368850128280319,3055.63,1.22,28.7676,1.962259956,0,26.805340044,0.2696893359518841291272861176,EMA15收破离场,4,1,0.220957224186640916758548369,0.01151377478165465920829923006,0.01934251872206635958562888687,-0.01552002044599379181037895981,true,1.220081011415244875414262919,0.1105928562661102246225604517,9
T0073,ETH-USDT-SWAP,4H,long,2024-05-16 08:00,2024-05-17 16:00,2024-05-20 00:00,3025.03,3077.53,2969.158311746031446051321234,2953.24,45.65770238567416396545853871,2970.24,1.82,95.55,2.842230846,0,92.707769154,0.9297013086329622193830991057,EMA15收破离场,7,1,0.975303729392668733841071451,-0.0001633116638061941023312396878,0.01521410401421193477854436747,-0.001849494114938169603554062657,true,2.233801788647563423982478554,0.1454645008213177587150939953,14
T0074,ETH-USDT-SWAP,4H,long,2024-06-05 12:00,2024-06-05 20:00,2024-06-07 04:00,3805.54,3790.88,3797.524736267974583390607915,3793.0884,45.65059907542277259455560793,3750.75,1.82,-26.6812,3.522696996,0,-30.203896996,-0.3028937360832268662164628582,EMA15收破离场,1,1,0.2276413418828764793876641468,0.002611776561177756267630720491,0.0009704248327199122784203663264,-0.004859364732970631530760000215,true,1.505019164081036685526555941,0.8589158605584960759262639168,8
T0075,ETH-USDT-SWAP,4H,long,2024-07-01 08:00,2024-07-02 08:00,2024-07-02 16:00,3442.53,3439,3440.169363275450032865982932,3404.3226,39.58500218649662212238686213,3395.02,2.1,-7.413,3.68428095,0,-11.09728095,-0.1112275205219953693959166491,EMA15收破离场,5,1,0.5281531621498611319171384466,0.006955579205366963991199123217,0.0128319739211521936379147646,-0.002947429247745204875707137743,true,0.4761102925699852662597347927,0.2336350242054304356977478426,2
T0076,ETH-USDT-SWAP,4H,long,2024-07-11 12:00,2024-07-12 08:00,2024-07-12 16:00,3099.92,3071.73,3094.562915160356202748869042,3056.6344,61.51169078359966459818654687,3026.1,1.35,-38.0565,2.12059458,0,-40.17709458,-0.4031537632078027634787320509,EMA15收破离场,4,1,0.2767083880701285947218229116,0.006588576233976262810298002736,0.01453887276753595413518929757,-0.01850898491491164268778758755,true,0.2487130858845841235437550799,0.7301544296938499051747493904,2
T0077,ETH-USDT-SWAP,4H,long,2024-08-11 12:00,2024-08-12 20:00,2024-08-15 00:00,2673.39,2673.9,2603.567481240107071387177316,2557.7012,73.06620926507601510136276307,2585.71,1.14,0.5814,1.55451825,0,-0.97311825,-0.009735544023722627737226277372,EMA15收破离场,7,1,1.750193976858352529321207706,-0.004150891939861190939408743943,0.005311460138747314134299008366,-0.02753269224724139004196424508,true,1.274406934306569343065693431,0.9282618613138686131386861314,13
T0078,ETH-USDT-SWAP,4H,long,2024-08-23 04:00,2024-08-24 00:00,2024-08-26 16:00,2670.48,2733.51,2634.225239282460993741095192,2617.4602,44.68191807497794187450122185,2616.86,1.86,117.2358,2.575422216,0,114.660377784,1.149671100335695635956732562,EMA15收破离场,4,1,0.05600277684921261742888866314,0.006887792066659118694250290173,0.007769659518669217304744686462,-0.003963001997126833103326652302,true,2.799701603879149571055576278,0.1559119731443491234613950019,16
T0079,ETH-USDT-SWAP,4H,long,2024-09-12 08:00,2024-09-12 20:00,2024-09-16 04:00,2348.54,2372.18,2344.691107827081304090377302,2337.442,42.26417817519311218080086322,2297.82,1.97,46.5708,2.376343626,0,44.194456374,0.4423054850157728706624605678,EMA15收破离场,2,1,0.05719763352214706707349204915,0.00308326208590746339181128188,0.005242612912177764749484607757,-0.011320494797304061448369628,true,2.354889589905362776025236593,1.351340694006309148264984227,20
T0080,ETH-USDT-SWAP,4H,long,2024-10-09 12:00,2024-10-09 20:00,2024-10-10 04:00,2442.36,2418.49,2439.745475420414092040932628,2433.7274,36.70161782458778462561974775,2398.31,2.27,-54.1849,2.808013608,0,-56.992913608,-0.5699661838819523269012485812,EMA15收破离场,1,1,0.5023259821109922470152343366,0.0005908553513662708274395176523,-0.002865490217220585258869209641,-0.01608865479346618688683046425,true,0.6817253121452894438138479001,2.074006810442678774120317821,2
T0081,ETH-USDT-SWAP,4H,long,2024-12-14 04:00,2024-12-14 20:00,2024-12-15 04:00,3894.6,3859.28,3886.842971467345946578898225,3877.1968,73.81078977422231407541232736,3806.02,1.12,-39.5584,2.210354496,0,-41.768754496,-0.4210152494919846466470986679,EMA15收破离场,3,1,0.02168781897118193190920747732,0.005542703229032586450908778213,0.01327321898011086909738812312,0.002564326886889001868566485973,true,0.05091442763603522239783246783,0.793858658839467148340483179,2
T0082,ETH-USDT-SWAP,4H,long,2025-01-02 20:00,2025-01-03 20:00,2025-01-07 20:00,3465.97,3640.31,3425.272350162455756585406859,3382.8242,50.09364023450221476294333843,3405.85,1.66,289.4044,3.038475786,0,286.365924214,2.869421039587491683300066534,EMA15收破离场,5,1,0.05962592032598198637898890207,0.008954116920854235118633504459,0.01831818100020537909826291424,-0.002406332554910775440237184066,true,4.663339986693280106453759148,0.9143379906852960745176314039,24
T0083,ETH-USDT-SWAP,4H,long,2025-01-16 04:00,2025-01-16 20:00,2025-01-17 08:00,3350.89,3308.31,3303.39302943429630377045009,3261.995,75.36556328795574241655718479,3260.45,1.1,-46.838,1.86298761,0,-48.70098761,-0.4895358812472357363998230871,EMA15收破离场,3,1,0.09665908373134479186873876276,0.02515759962351091961912482405,0.0342298363642704831572596675,-0.01502675509925674318936724305,true,0.5200132684652808491817779743,0.9461521450685537372843874392,3
T0084,ETH-USDT-SWAP,4H,long,2025-01-25 20:00,2025-01-26 12:00,2025-01-26 20:00,3339.52,3312.01,3322.361463196527709580074517,3310.6844,64.47108327708129674514336735,3262.15,1.29,-35.4879,2.184294564,0,-37.672194564,-0.3774492904226444358278402482,EMA15收破离场,3,1,0.2637119197770276624547724891,0.002062538049204568071227684536,0.005896506444400346689996397258,-0.002522378756489141640924758639,true,0.3074835207444746025591314463,0.614191547111283443195036836,2
T0085,ETH-USDT-SWAP,4H,long,2025-02-14 12:00,2025-02-15 00:00,2025-02-15 20:00,2734.21,2662.18,2681.743691481950080635558028,2666.859,60.02054491749954141153302314,2662.18,1.38,-99.4014,1.888552494,0,-101.289952494,-1.018999254477301124531445231,止损,2,1,0.1739051907444925328076599264,0.008003026275166166535913269881,0.01074611936348484072815838592,-0.0065813753183051672398128285,true,0.8018881021796473691517423296,1.048174371789532139386366792,5
T0086,ETH-USDT-SWAP,4H,long,2025-03-19 00:00,2025-03-19 08:00,2025-03-21 00:00,1931.49,1972.33,1908.8016416967761236843014,1902.9248,36.07255684179957841353179424,1888.2,2.31,94.3404,2.309450913,0,92.030949087,0.9203104111804111804111804112,EMA15收破离场,1,1,0.5454543557245154300460359377,-0.001984744809532616073880272129,0.001428975428294002438514116717,-0.01933329157305638141875075673,true,3.222222222222222222222222222,0.08616308616308616308616308616,10
T0087,ETH-USDT-SWAP,4H,long,2025-04-13 20:00,2025-04-14 08:00,2025-04-16 00:00,1597.82,1621.11,1596.433686704303929897859778,1588.9426,49.24751778452687101777817324,1538.72,1.69,39.3601,1.391330694,0,37.968769306,0.3801476717428087986463620981,EMA15收破离场,2,1,1.52675848093767359382611252,0.0005500213548578273519857065382,0.02299635565900845095003302377,-0.02363433392748108081437303022,true,1.606768189509306260575296108,0.03604060913705583756345177665,10
T0088,ETH-USDT-SWAP,4H,long,2025-04-21 12:00,2025-04-22 00:00,2025-04-22 00:00,1623.49,1589.79,1608.64077082116635335366764,1603.6112,28.08143464983831634128958191,1589.79,2.96,-99.752,2.414909784,0,-102.166909784,-1.024209136498516320474777448,止损,2,1,0.0025344888620186459592993292,0.009727012454133718559118106286,0.005929295710315151548118532083,0.0002151394303057998098292154607,true,0.08753709198813056379821958457,1.823442136498516320474777448,0
T0089,ETH-USDT-SWAP,4H,long,2025-06-04 20:00,2025-06-05 08:00,2025-06-05 16:00,2606.76,2603.36,2604.84535771484399588930077,2594.7476,46.31186923548584787882833739,2551.18,1.79,-6.086,2.377520244,0,-8.463520244,-0.08507059373875494782295789852,EMA15收破离场,2,1,0.2558830486847527386355826053,0.008438301454320319783246067999,0.01967012882520433090045221471,0.002823164765621134017042736642,true,0.472831953940266282835552357,0.5147535084562792371356603095,2
T0090,ETH-USDT-SWAP,4H,long,2025-06-26 12:00,2025-06-27 00:00,2025-06-27 08:00,2432.01,2414.99,2426.23256845747232770029268,2409.652,57.21006126140372571955830514,2363.35,1.45,-24.679,1.789586955,0,-26.468586955,-0.2658636454995630643751820565,EMA15收破离场,2,1,0.7514765358649876345881116009,0.01106119930393200413519624221,0.02245495906093849834145983688,-0.009194190696415913999199884465,true,0.3590154383920769006699679581,0.7508010486454995630643751821,2
T0091,ETH-USDT-SWAP,4H,long,2025-09-11 04:00,2025-09-11 12:00,2025-09-15 00:00,4402.73,4584.07,4338.576486635412786713616114,4331.8842,59.04256283405251630649711149,4331.87,1.41,255.6894,3.258051327,0,252.431348673,2.526521666666666666666666667,EMA15收破离场,1,1,0.0282693330218071844516260642,0.00547907750860267914364628322,0.004476574533223753508876946073,-0.000928048815339985311703392256,true,5.154812305955405023990968106,0.7955122777307366638441998307,21
T0092,ETH-USDT-SWAP,4H,long,2025-09-30 04:00,2025-10-01 04:00,2025-10-01 12:00,4158.29,4127.4,4128.89428571727173700462505,4082.974,62.36474673053256511658907726,4083.45,1.33,-41.0837,2.805777975,0,-43.889477975,-0.4409354289150187065740245858,EMA15收破离场,5,1,0.941760263801880236370206909,0.007093387200302070003042044961,0.02144223165754619114170077424,-0.01171881084719128752717994286,true,0.5522447888829502939604489578,0.5875200427578834847675040086,2
T0093,ETH-USDT-SWAP,4H,long,2025-10-25 08:00,2025-10-26 12:00,2025-10-29 00:00,3930,4095.42,3922.625094094229735385896786,3914.4784,62.32326915560959435154959276,3855.21,1.33,220.0086,2.744922096,0,217.263677904,2.184197737665463297232250301,EMA15收破离场,6,1,0.1724634379261742301162551953,0.004549083165828515958961754991,0.008252159971071015053777472616,0.002504803705137317911883228172,true,4.30525471319695146409947854,0.04011231448054552747693541917,15
T0094,ETH-USDT-SWAP,4H,long,2025-11-10 16:00,2025-11-11 00:00,2025-11-12 00:00,3518.32,3479.51,3507.429482066515394603807216,3488.2016,80.07603905598804236347480043,3422.22,1.04,-40.3624,1.851586464,0,-42.213986464,-0.4223763954214360041623309053,EMA15收破离场,1,1,0.02193863256409732247858568114,0.02070739640713509902379861877,0.03193571199228307459701541905,-0.02003783267572608188701020033,true,1.33860561914672216441207076,0.783454734651404786680541103,6
T0095,ETH-USDT-SWAP,4H,long,2025-11-26 12:00,2025-11-27 00:00,2025-11-29 16:00,2926.54,3003.4,2902.613114770164398983882855,2890.2018,66.87990779650265891842598756,2846.28,1.24,95.3064,1.8850542,0,93.4213458,0.9386966733117368552205332669,EMA15收破离场,2,1,0.5496121646038798183290739124,0.009275128677954062630604860003,0.01849574710440071564790408172,-0.01212676568120606664904851973,true,2.136307002242711188636929978,0.01918764016944928980812359831,16
T0096,ETH-USDT-SWAP,4H,long,2025-12-03 20:00,2025-12-05 04:00,2025-12-06 00:00,3117.74,3105.1,3094.63084922877851753933753,3001.2568,72.60312547498997493565091014,3030.61,1.14,-14.4096,1.80746658,0,-16.21706658,-0.1632674968437966257316653277,EMA15收破离场,7,1,0.95749220738760822266079209,0.02519741415161067494484272218,0.05501226296483665083793091014,0.01483378563273892457319880125,true,0.8501090324802019970159531734,1.580856191897165155514748078,5
T0097,ETH-USDT-SWAP,4H,long,2025-12-22 08:00,2025-12-23 08:00,2025-12-23 12:00,3007.99,2947.87,2999.055366959472591038669306,2965.5696,50.09893565585934488092241802,2947.87,1.66,-99.7992,2.510636622,0,-102.309836622,-1.025156881237524950099800399,止损,5,1,1.250572676072219234272634609,0.00661061702612197470297263471,0.01255667273875336212749387825,-0.006270296269559817446199880117,true,0.4396207584830339321357285429,1.047571523619427811044577512,1
T0098,ETH-USDT-SWAP,4H,long,2025-12-30 16:00,2025-12-31 00:00,2026-01-01 04:00,2988,2970.09,2958.746266905084665768885853,2953.4438,39.36822518175244810024440159,2940.75,2.11,-37.7901,3.201782364,0,-40.991882364,-0.4111625904761904761904761905,EMA15收破离场,1,1,0.04752914843744450828173890932,0.001615778673210767234340867572,0.006365280216302630414865727558,-0.001536308224317659269494141043,true,0.8435978835978835978835978836,0.9523809523809523809523809524,7
T0099,ETH-USDT-SWAP,4H,long,2026-01-14 04:00,2026-01-16 00:00,2026-01-16 20:00,3329.86,3256.31,3287.036007612842557930172922,3166.9352,61.28373326318340271257489239,3256.31,1.35,-99.2925,2.25686331,0,-101.54936331,-1.022729443915703602991162475,止损,10,1,0.0619405326904579900221684519,0.01224527956915677021771980672,0.03854523433650762145996995906,0.005657583394822855863928002063,true,0.08959891230455472467709041468,1.058599592114208021753908906,5
T0100,ETH-USDT-SWAP,4H,long,2026-02-15 00:00,2026-02-15 12:00,2026-02-15 20:00,2058.4,2005.88,2042.878859175480815004476154,2032.6812,43.76185620836602189869805858,2005.88,1.9,-99.788,1.95866592,0,-101.74666592,-1.019628271134805788271134806,止损,2,1,0.3798002578876527703371665608,0.01775405261550755943129242984,0.03822408962500213455061320753,0.009998813389920662423600907019,true,0.8453922315308453922315308454,1.290555978674790555978674791,2
T0101,ETH-USDT-SWAP,4H,long,2026-02-26 08:00,2026-02-27 04:00,2026-02-27 16:00,2028.98,1967.31,1990.006435398739980425278979,1947.1112,51.38848563451654153391834259,1967.31,1.62,-99.9054,1.640377332,0,-101.545777332,-1.016419305983460353494405708,止损,4,1,0.7922806237348092204176979214,0.02536858208880124627101007648,0.05614193776938529595220469652,0.003086213052444051474820749837,true,0.5558618453056591535592670666,1.250851305334846765039727582,3
T0102,ETH-USDT-SWAP,4H,long,2026-03-01 08:00,2026-03-02 12:00,2026-03-02 20:00,1971.3,1946.7,1962.531679182714445375131523,1946.4936,55.44307639871023661093316294,1904.76,1.5,-36.9,1.4947605,0,-38.3947605,-0.3846784941388638412984670875,EMA15收破离场,6,1,1.350891782483485248604162521,0.001501813399744247264467766674,0.008830381960934587178412895107,0.00006298505168473197137663334727,true,1.407273820258491133152990682,0.8160504959422903516681695221,2
T0103,ETH-USDT-SWAP,4H,long,2026-03-11 04:00,2026-03-12 00:00,2026-03-12 12:00,2049.17,2022.68,2023.495781403156492206984144,2020.7778,45.04535569908951024375394226,1995.11,1.84,-48.7416,1.905394152,0,-50.646994152,-0.5091664872364039955604883463,EMA15收破离场,4,1,0.5537832846573095445525476501,0.00198251886171619862299329711,0.01694763894964786495787515437,0.005124957330786195295692579362,true,0.6624121346651868294487606363,0.6083980762116167221605623381,3
T0104,ETH-USDT-SWAP,4H,long,2026-05-03 16:00,2026-05-04 12:00,2026-05-04 16:00,2384.21,2350.06,2319.326466871869181316577745,2302.7908,28.45020490950787349804224873,2350.06,2.92,-99.718,3.514667052,0,-103.232667052,-1.035246064421669106881405564,止损,4,1,0.4879203955763920368332160503,0.008798100016245489093558332234,0.0127276845711823533827147759,0.0006379216036471919203429160825,true,0.4585651537335285505124450952,2.085212298682284040995607613,1
T0105,ETH-USDT-SWAP,4H,long,2026-06-12 12:00,2026-06-13 00:00,2026-06-15 00:00,1659.39,1662.09,1659.256278885437644867525658,1650.0544,35.00271939010169973760217278,1617.38,2.38,6.426,2.016480942,0,4.409519058,0.04410233515829564389431087836,EMA15收破离场,2,1,0.4059818227695703181425312375,0.004404441960291640384152704092,0.009436430674972098168719588778,-0.02125081451860011403260401596,true,0.9047845751011663889550107117,0.1375862889788145679600095215,12
