strategy_name,entry_time,entry_price,exit_time,exit_price,stop_loss_price,position_size_btc,notional_value,notional_to_equity,risk_amount,pnl_usdt,R_multiple,exit_reason,exit_rule_name,holding_bars,holding_days,entry_signal_bar_time,entry_bar_index,exit_bar_index,signal_bar_index,equity_before,equity_after,entry_fee,exit_fee,entry_strategy_name
v3_exit_fixed_1_5R,2022-03-07 20:00:00+00:00,37297.93892,2022-03-09 00:00:00+00:00,40648.79715977141,40640.66902596622,0.14874788922408647,5547.989686758903,0.05578963562363194,497.2240475082821,-503.0708552406446,-1.0117588997588962,stop_loss,v3_exit_fixed_1_5R,8,1.3333333333333333,2022-03-07 16:00:00+00:00,4876,4883,4875,99444.80950165642,98941.73864641578,2.219195874703561,2.4185691108056155,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2022-04-26 16:00:00+00:00,38542.48996,2022-05-08 16:00:00+00:00,33985.407952125395,41585.07511354703,0.16259485544894292,6266.810583688533,0.06333839155671186,494.7086932320789,736.2410251085346,1.4882314282743916,take_profit_1.5R,v3_exit_fixed_1_5R,73,12.166666666666666,2022-04-26 12:00:00+00:00,5175,5247,5174,98941.73864641578,99677.97967152431,2.5067242334754134,2.2103409973396735,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2022-07-13 16:00:00+00:00,19452.208779999997,2022-07-14 16:00:00+00:00,20598.920686865968,20594.801726520665,0.43619199634942457,8484.897781154003,0.08512309147030135,498.3898983576216,-507.17454874080363,-1.017626060263522,stop_loss,v3_exit_fixed_1_5R,7,1.1666666666666665,2022-07-13 12:00:00+00:00,5643,5649,5642,99677.97967152431,99170.80512278351,3.393959112461601,3.594033734819011,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2022-08-26 16:00:00+00:00,20774.04436,2022-09-07 00:00:00+00:00,18534.481324513657,22269.557153680158,0.3315612061022359,6887.867203622951,0.0694545859045419,495.85402561391754,737.338948313413,1.4870080915457178,take_profit_1.5R,v3_exit_fixed_1_5R,69,11.5,2022-08-26 12:00:00+00:00,5907,5975,5906,99170.80512278351,99908.14407109692,2.7551468814491806,2.458125992974046,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2022-09-20 04:00:00+00:00,19355.1282,2022-10-04 20:00:00+00:00,20452.992260408722,20448.90247991274,0.45671280585911833,8839.734907984946,0.08847862193991302,499.5407203554846,-508.68092683773295,-1.0182972200459333,stop_loss,v3_exit_fixed_1_5R,89,14.833333333333332,2022-09-20 00:00:00+00:00,6054,6142,6053,99908.14407109692,99399.46314425918,3.5358939631939785,3.73645739338644,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2022-10-14 16:00:00+00:00,19358.02762,2022-10-25 16:00:00+00:00,20263.773264654305,20259.72132039023,0.5511819762145499,10669.79591920744,0.10734259101301469,496.9973157212959,-507.9662033733939,-1.0220703156840572,stop_loss,v3_exit_fixed_1_5R,67,11.166666666666666,2022-10-14 12:00:00+00:00,6201,6267,6200,99399.46314425918,98891.49694088579,4.267918367682976,4.467610637430289,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2022-11-14 16:00:00+00:00,16596.58002,2022-12-13 12:00:00+00:00,17711.0364481194,17707.494949129574,0.4450903230653744,7386.977162882138,0.07469779901600478,494.45748470442896,-502.14176687290615,-1.0155408349679864,stop_loss,v3_exit_fixed_1_5R,174,29.0,2022-11-14 12:00:00+00:00,6387,6560,6386,98891.49694088579,98389.35517401288,2.9547908651528556,3.1532043738064344,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2022-12-28 16:00:00+00:00,16574.98434,2023-01-08 20:00:00+00:00,17076.920340140936,17073.505639013132,0.9868119513527636,16356.392640196897,0.16624148629969918,491.9467758700644,-508.5996844429377,-1.0338510371237228,stop_loss,v3_exit_fixed_1_5R,68,11.333333333333332,2022-12-28 12:00:00+00:00,6651,6718,6650,98389.35517401288,97880.75548956994,6.542557056078759,6.740683633580071,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2023-06-13 16:00:00+00:00,25755.64784,2023-06-17 04:00:00+00:00,26770.163931528663,26764.810969334798,0.4849600260073383,12490.459646322246,0.12760894196053907,489.40377744784973,-502.1889177497137,-1.0261239101351773,stop_loss,v3_exit_fixed_1_5R,22,3.6666666666666665,2023-06-13 12:00:00+00:00,7653,7674,7652,97880.75548956994,97378.56657182024,4.996183858528899,5.19298375858194,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2023-08-24 16:00:00+00:00,25999.699020000004,2023-08-29 12:00:00+00:00,27132.919251810166,27127.493753059556,0.4317211444481813,11224.61981622266,0.11526786860170193,486.8928328591012,-498.4105252960505,-1.0236554980062365,stop_loss,v3_exit_fixed_1_5R,30,5.0,2023-08-24 12:00:00+00:00,8085,8114,8084,97378.56657182024,96880.1560465242,4.489847926489064,4.685541980644631,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2024-05-10 16:00:00+00:00,60907.91598,2024-05-15 12:00:00+00:00,64534.76902179504,64521.86464886527,0.13403643067922055,8163.87965806906,0.08426782110206932,484.40078023262095,-492.8559922212643,-1.0174549925055507,stop_loss,v3_exit_fixed_1_5R,30,5.0,2024-05-10 12:00:00+00:00,9645,9674,9644,96880.1560465242,96387.30005430293,3.265551863227624,3.460004037755737,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2024-07-02 16:00:00+00:00,61946.1083,2024-07-04 00:00:00+00:00,58029.24161038866,64565.0884448186,0.18401685909111612,11399.128282284119,0.118263799026034,481.93650027151466,711.93851087735,1.4772454679740095,take_profit_1.5R,v3_exit_fixed_1_5R,9,1.5,2024-07-02 12:00:00+00:00,9963,9971,9962,96387.30005430293,97099.23856518029,4.559651312913648,4.271343510633289,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2024-07-10 16:00:00+00:00,57688.55998,2024-07-14 20:00:00+00:00,60590.14716157057,60578.03155525951,0.1680224844510876,9692.975172245186,0.09982544987454803,485.49619282590146,-495.48127999155173,-1.0205667671821084,stop_loss,v3_exit_fixed_1_5R,26,4.333333333333333,2024-07-10 12:00:00+00:00,10011,10036,10010,97099.23856518029,96603.75728518874,3.8771900688980745,4.072202823737641,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2024-08-29 20:00:00+00:00,59256.1464,2024-09-06 12:00:00+00:00,54657.139209720066,62329.43735484898,0.157166631315478,9313.088914424789,0.09640503823191014,483.0187864259437,715.6491205474154,1.4816175698730063,take_profit_1.5R,v3_exit_fixed_1_5R,47,7.833333333333333,2024-08-29 16:00:00+00:00,10312,10358,10311,96603.75728518874,97319.40640573615,3.7252355657699154,3.4361113787731323,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2024-09-06 16:00:00+00:00,54029.79188,2024-09-13 12:00:00+00:00,59473.79750808014,59461.90512705473,0.0895778511783626,4839.872656224544,0.04973183494406594,486.59703202868076,-491.72928902169775,-1.0105472426981728,stop_loss,v3_exit_fixed_1_5R,42,7.0,2024-09-06 12:00:00+00:00,10359,10400,10358,97319.40640573615,96827.67711671446,1.9359490624898177,2.1310139928763503,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2025-02-24 16:00:00+00:00,94310.1342,2025-02-25 04:00:00+00:00,89401.56894405527,97594.4288629239,0.14741015507803418,13902.271507852214,0.1435774555563762,484.1383855835723,712.7399773294178,1.4721823316494373,take_profit_1.5R,v3_exit_fixed_1_5R,4,0.6666666666666666,2025-02-24 12:00:00+00:00,11385,11388,11384,96827.67711671446,97540.41709404388,5.560908603140886,5.2714796569051,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2025-03-03 20:00:00+00:00,85569.68264,2025-05-02 12:00:00+00:00,97614.44127368473,97594.92228922689,0.040556537723684706,3470.410061992888,0.035579200554851864,487.7020854702194,-491.46543343246606,-1.007716489378179,stop_loss,v3_exit_fixed_1_5R,359,59.83333333333333,2025-03-03 16:00:00+00:00,11428,11786,11427,97540.41709404388,97048.9516606114,1.3881640247971554,1.58356150795704,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2025-09-02 12:00:00+00:00,109686.75826,2025-09-03 12:00:00+00:00,111882.49267818421,111860.1206540534,0.22326914261089129,24489.668472478297,0.25234346227789034,485.24475830305704,-510.0275716235741,-1.0510728099509714,stop_loss,v3_exit_fixed_1_5R,7,1.1666666666666665,2025-09-02 08:00:00+00:00,12524,12530,12523,97048.9516606114,96538.92408898783,9.795867388991319,9.991963285371003,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2025-10-22 00:00:00+00:00,108221.45138000001,2025-10-27 04:00:00+00:00,115950.41493507997,115927.22948918214,0.06264060729568184,6779.057436863306,0.07022097564102221,482.6946204449391,-489.7638755942338,-1.0146453986638144,stop_loss,v3_exit_fixed_1_5R,32,5.333333333333333,2025-10-21 20:00:00+00:00,12821,12852,12820,96538.92408898783,96049.1602133936,2.7116229747453224,2.905281763087883,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2025-11-12 16:00:00+00:00,102102.77536,2025-11-17 16:00:00+00:00,91823.48033626833,108967.87939172944,0.06995462834173333,7142.561702968287,0.07436360387846776,480.245801066968,713.6578473430031,1.4860262094066428,take_profit_1.5R,v3_exit_fixed_1_5R,31,5.166666666666666,2025-11-12 12:00:00+00:00,12951,12981,12950,96049.1602133936,96762.8180607366,2.857024681187315,2.5693909759872438,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2025-11-20 16:00:00+00:00,89799.0366,2025-11-21 04:00:00+00:00,82242.42392451451,94847.7418474875,0.09582933971921904,8605.382384799985,0.08893273839336215,483.814090303683,717.5505553790983,1.4831121493975143,take_profit_1.5R,v3_exit_fixed_1_5R,4,0.6666666666666666,2025-11-20 12:00:00+00:00,12999,13002,12998,96762.8180607366,97480.3686161157,3.442152953919994,3.152494872637732,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2025-12-15 16:00:00+00:00,86967.00312,2026-01-04 04:00:00+00:00,91633.55469017418,91615.23164384541,0.10485754746785925,9119.146657792862,0.09354854507890384,487.4018430805785,-496.814199368099,-1.0193112857925004,stop_loss,v3_exit_fixed_1_5R,118,19.666666666666664,2025-12-15 12:00:00+00:00,13149,13266,13148,97480.3686161157,96983.55441674759,3.647658663117145,3.843387924229446,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2026-01-29 04:00:00+00:00,87992.398,2026-01-30 00:00:00+00:00,82450.2620251347,91698.14648661288,0.13085555423837233,11514.294009053445,0.11872419069706834,484.91777208373793,716.2979271580408,1.4771533822735352,take_profit_1.5R,v3_exit_fixed_1_5R,6,1.0,2026-01-29 00:00:00+00:00,13416,13421,13415,96983.55441674759,97699.85234390563,4.605717603621378,4.31562989375921,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2026-02-07 08:00:00+00:00,68064.3844,2026-03-16 00:00:00+00:00,74297.64451561596,74282.78795802436,0.07855702145435027,5346.935305587944,0.054728182052585034,488.49926171952814,-494.1397634169128,-1.011546592061429,stop_loss,v3_exit_fixed_1_5R,221,36.83333333333333,2026-02-07 04:00:00+00:00,13471,13691,13470,97699.85234390563,97205.71258048872,2.1387741222351777,2.3346406616883733,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2026-03-30 20:00:00+00:00,66508.1957,2026-04-01 04:00:00+00:00,69172.62810004855,69158.79634078039,0.18336544382610057,12195.304822603652,0.12545872561250596,486.0285629024436,-498.51649936945955,-1.025693832462111,stop_loss,v3_exit_fixed_1_5R,9,1.5,2026-03-30 16:00:00+00:00,13780,13788,13779,97205.71258048872,96707.19608111925,4.878121929041461,5.073547860873279,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_1_5R,2026-04-02 04:00:00+00:00,66528.1917,2026-04-07 20:00:00+00:00,70429.37305144873,70415.28999345003,0.12439509986675144,8275.781050475884,0.08557564882280375,483.53598040559626,-492.1025837896785,-1.017716578974943,stop_loss,v3_exit_fixed_1_5R,35,5.833333333333333,2026-04-02 00:00:00+00:00,13794,13828,13793,96707.19608111925,96215.09349732958,3.3103124201903538,3.5044275577150628,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2021-05-21 16:00:00+00:00,36820.6344,2021-08-08 04:00:00+00:00,45364.141573789886,45355.07055967795,0.05858617847097092,2157.1802583727713,0.021571802583727713,500.0,-502.45739283279335,-1.0049147856655867,stop_loss,v3_exit_fixed_2R,472,78.66666666666666,2021-05-21 12:00:00+00:00,3135,3606,3134,100000.0,99497.54260716721,0.8628721033491086,1.0630846777697784,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2021-12-16 16:00:00+00:00,48583.38138,2021-12-23 16:00:00+00:00,50634.68405938339,50624.55914755388,0.2437258140588205,11841.024176570641,0.11900820730136992,497.48771303583607,-509.62821692117893,-1.0244036255915898,stop_loss,v3_exit_fixed_2R,43,7.166666666666666,2021-12-16 12:00:00+00:00,4389,4431,4388,99497.54260716721,98987.91439024603,4.736409670628257,4.936391836793759,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2021-12-31 20:00:00+00:00,45706.75682,2022-01-21 12:00:00+00:00,38013.52918979499,49557.17122790293,0.12854189692812618,5875.2332240753685,0.05935303577478238,494.93957195123016,984.5974473363997,1.9893286031964705,take_profit_2R,v3_exit_fixed_2R,125,20.833333333333332,2021-12-31 16:00:00+00:00,4480,4604,4479,98987.91439024603,99972.51183758244,2.3500932896301476,1.9545324603955772,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-01-26 20:00:00+00:00,37566.78514000001,2022-02-04 16:00:00+00:00,40043.38769739398,40035.38062126972,0.20248864707911118,7606.84749811026,0.07608939055636127,499.8625591879122,-507.76997275833963,-1.015819175541521,stop_loss,v3_exit_fixed_2R,54,9.0,2022-01-26 16:00:00+00:00,4636,4689,4635,99972.51183758244,99464.7418648241,3.0427389992441043,3.2433325597238527,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-02-23 20:00:00+00:00,37610.57638,2022-02-26 00:00:00+00:00,40262.91339729521,40254.86242481025,0.18807485305917707,7073.603626139456,0.07111669415231298,497.3237093241205,-504.6963128500411,-1.0148245566975687,stop_loss,v3_exit_fixed_2R,14,2.333333333333333,2022-02-23 16:00:00+00:00,4804,4817,4803,99464.7418648241,98960.04555197406,2.8294414504557825,3.028976608372268,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-03-07 20:00:00+00:00,37297.93892,2022-03-09 00:00:00+00:00,40648.79715977141,40640.66902596622,0.14802278738469904,5520.9448826426515,0.055789635623631935,494.8002277598703,-500.61853403877757,-1.011758899758896,stop_loss,v3_exit_fixed_2R,8,1.3333333333333333,2022-03-07 16:00:00+00:00,4876,4883,4875,98960.04555197406,98459.42701793529,2.208377953057061,2.406779303769841,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-04-26 16:00:00+00:00,38542.48996,2022-05-09 12:00:00+00:00,32463.81111683652,41585.07511354703,0.16180225375640162,6236.261740911481,0.06333839155671186,492.2971350896765,978.9483448671517,1.9885314682743933,take_profit_2R,v3_exit_fixed_2R,78,13.0,2022-04-26 12:00:00+00:00,5175,5252,5174,98459.42701793529,99438.37536280244,2.4945046963645927,2.1010871216905103,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-07-13 16:00:00+00:00,19452.208779999997,2022-07-14 16:00:00+00:00,20598.920686865968,20594.801726520665,0.4351434851125423,8464.501921665993,0.08512309147030135,497.19187681401223,-505.9554107972697,-1.017626060263522,stop_loss,v3_exit_fixed_2R,7,1.1666666666666665,2022-07-13 12:00:00+00:00,5643,5649,5642,99438.37536280244,98932.41995200518,3.3858007686663973,3.5853944548958805,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-08-26 16:00:00+00:00,20774.04436,2022-09-12 00:00:00+00:00,22274.011065110895,22269.557153680158,0.3307642046597016,6871.310260300759,0.0694545859045419,494.6620997600259,-501.8307965579719,-1.0144921084542837,stop_loss,v3_exit_fixed_2R,99,16.5,2022-08-26 12:00:00+00:00,5907,6005,5906,98932.41995200518,98430.5891554472,2.7485241041203037,2.946978221813119,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-09-20 04:00:00+00:00,19355.1282,2022-10-04 20:00:00+00:00,20452.992260408722,20448.90247991274,0.4499584190409917,8709.002885207716,0.08847862193991302,492.152945777236,-501.15797652237643,-1.0182972200459333,stop_loss,v3_exit_fixed_2R,89,14.833333333333332,2022-09-20 00:00:00+00:00,6054,6142,6053,98430.5891554472,97929.43117892483,3.4836011540830865,3.681198424860459,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-10-14 16:00:00+00:00,19358.02762,2022-10-25 16:00:00+00:00,20263.773264654305,20259.72132039023,0.5430304721910763,10511.998879176497,0.10734259101301469,489.6471558946242,-500.4538231990192,-1.022070315684057,stop_loss,v3_exit_fixed_2R,67,11.166666666666666,2022-10-14 12:00:00+00:00,6201,6267,6200,97929.43117892483,97428.97735572582,4.204799551670599,4.4015385457112535,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-11-14 16:00:00+00:00,16596.58002,2022-12-13 12:00:00+00:00,17711.0364481194,17707.494949129574,0.43850782270098604,7277.730168852888,0.07469779901600478,487.1448867786291,-494.7155250695542,-1.0155408349679864,stop_loss,v3_exit_fixed_2R,174,29.0,2022-11-14 12:00:00+00:00,6387,6560,6386,97428.97735572582,96934.26183065627,2.9110920675411553,3.1065712122570575,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2022-12-28 16:00:00+00:00,16574.98434,2023-01-08 20:00:00+00:00,17076.920340140936,17073.505639013132,0.9722178573166903,16114.495760092495,0.16624148629969918,484.67130915328136,-501.07793563223237,-1.0338510371237226,stop_loss,v3_exit_fixed_2R,68,11.333333333333332,2022-12-28 12:00:00+00:00,6651,6718,6650,96934.26183065627,96433.18389502403,6.445798304036998,6.640994761063851,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2023-06-13 16:00:00+00:00,25755.64784,2023-06-17 04:00:00+00:00,26770.163931528663,26764.810969334798,0.4777878872694709,12305.736566730113,0.12760894196053907,482.1659194751202,-494.7619786257334,-1.0261239101351773,stop_loss,v3_exit_fixed_2R,22,3.6666666666666665,2023-06-13 12:00:00+00:00,7653,7674,7652,96433.18389502403,95938.4219163983,4.922294626692046,5.1161840266809895,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2023-08-24 16:00:00+00:00,25999.699020000004,2023-08-29 12:00:00+00:00,27132.919251810166,27127.493753059556,0.42533636265586433,11058.617411314042,0.11526786860170195,479.69210958199153,-491.0394653238157,-1.0236554980062365,stop_loss,v3_exit_fixed_2R,30,5.0,2023-08-24 12:00:00+00:00,8085,8114,8084,95938.4219163983,95447.38245107449,4.423446964525617,4.616246873120085,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2024-05-10 16:00:00+00:00,60907.91598,2024-05-15 12:00:00+00:00,64534.76902179504,64521.86464886527,0.13205414796475745,8043.142949047935,0.08426782110206932,477.23691225537243,-485.56707898216206,-1.0174549925055505,stop_loss,v3_exit_fixed_2R,30,5.0,2024-05-10 12:00:00+00:00,9645,9674,9644,95447.38245107449,94961.81537209233,3.2172571796191742,3.408833574910227,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2024-07-02 16:00:00+00:00,61946.1083,2024-07-05 00:00:00+00:00,56719.48963996488,64565.0884448186,0.1812954091308505,11230.545048312473,0.118263799026034,474.80907686046163,938.9565570906917,1.9775455079740087,take_profit_2R,v3_exit_fixed_2R,15,2.5,2024-07-02 12:00:00+00:00,9963,9977,9962,94961.81537209233,95900.77192918301,4.49221801932499,4.113193231988188,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2024-07-10 16:00:00+00:00,57688.55998,2024-07-14 20:00:00+00:00,60590.14716157057,60578.03155525951,0.16594863356731548,9573.33770114712,0.09982544987454801,479.5038596459151,-489.3657038901749,-1.0205667671821081,stop_loss,v3_exit_fixed_2R,26,4.333333333333333,2024-07-10 12:00:00+00:00,10011,10036,10010,95900.77192918301,95411.40622529284,3.8293350804588484,4.0219408516420785,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2024-08-29 20:00:00+00:00,59256.1464,2024-09-06 20:00:00+00:00,53120.18640320009,62329.43735484898,0.15522677095501553,9198.140264909667,0.09640503823191016,477.0570311264642,945.4877309032745,1.9819176098730067,take_profit_2R,v3_exit_fixed_2R,49,8.166666666666666,2024-08-29 16:00:00+00:00,10312,10360,10311,95411.40622529284,96356.89395619612,3.679256105963867,3.2982700031589087,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2025-02-24 16:00:00+00:00,94310.1342,2025-02-25 08:00:00+00:00,87759.09318312703,97594.4288629239,0.14669343625582715,13834.677659546203,0.14357745555637622,481.7844697809806,950.3113735774546,1.9724823716494357,take_profit_2R,v3_exit_fixed_2R,5,0.8333333333333333,2025-02-24 12:00:00+00:00,11385,11389,11384,96356.89395619612,97307.20532977357,5.533871063818482,5.149473176691296,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2025-03-03 20:00:00+00:00,85569.68264,2025-05-02 12:00:00+00:00,97614.44127368473,97594.92228922689,0.04045957010762339,3462.112573860164,0.035579200554851864,486.53602664886785,-490.29037673060515,-1.0077164893781787,stop_loss,v3_exit_fixed_2R,359,59.83333333333333,2025-03-03 16:00:00+00:00,11428,11786,11427,97307.20532977357,96816.91495304297,1.3848450295440657,1.5797753320916534,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2025-09-02 12:00:00+00:00,109686.75826,2025-09-03 12:00:00+00:00,111882.49267818421,111860.1206540534,0.2227353229676433,24431.11552631492,0.2523434622778904,484.0845747652149,-508.8081342523955,-1.0510728099509714,stop_loss,v3_exit_fixed_2R,7,1.1666666666666665,2025-09-02 08:00:00+00:00,12524,12530,12523,96816.91495304297,96308.10681879058,9.772446210525969,9.968073256440139,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2025-10-22 00:00:00+00:00,108221.45138000001,2025-10-27 04:00:00+00:00,115950.41493507997,115927.22948918214,0.06249083833859092,6762.849222955258,0.0702209756410222,481.5405340939529,-488.5928871885449,-1.0146453986638144,stop_loss,v3_exit_fixed_2R,32,5.333333333333333,2025-10-21 20:00:00+00:00,12821,12852,12820,96308.10681879058,95819.51393160204,2.7051396891821033,2.8983354540002484,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2025-11-12 16:00:00+00:00,102102.77536,2025-11-20 16:00:00+00:00,88390.24181000043,108967.87939172944,0.06978737211318226,7125.484377836976,0.07436360387846776,479.0975696580102,951.6440786386338,1.9863262494066443,take_profit_2R,v3_exit_fixed_2R,49,8.166666666666666,2025-11-12 12:00:00+00:00,12951,12999,12950,95819.51393160204,96771.15801024067,2.8501937511347903,2.467409078547464,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2025-12-15 16:00:00+00:00,86967.00312,2026-01-04 04:00:00+00:00,91633.55469017418,91615.23164384541,0.10409466478875173,9052.801037458725,0.09354854507890382,483.85579005120337,-493.1996674952382,-1.0193112857925004,stop_loss,v3_exit_fixed_2R,118,19.666666666666664,2025-12-15 12:00:00+00:00,13149,13266,13148,96771.15801024067,96277.95834274543,3.62112041498349,3.815425663550172,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2026-01-29 04:00:00+00:00,87992.398,2026-01-31 16:00:00+00:00,80597.0172069796,91698.14648661288,0.12990352514553033,11430.522686208513,0.11872419069706837,481.38979171372716,951.9258910718542,1.9774534222735354,take_profit_2R,v3_exit_fixed_2R,16,2.6666666666666665,2026-01-29 00:00:00+00:00,13416,13431,13415,96277.95834274543,97229.88423381728,4.572209074483405,4.187934660560646,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2026-02-07 08:00:00+00:00,68064.3844,2026-03-16 00:00:00+00:00,74297.64451561596,74282.78795802436,0.07817913659555731,5321.214805300119,0.05472818205258503,486.14942116908645,-491.7627902162257,-1.011546592061429,stop_loss,v3_exit_fixed_2R,221,36.83333333333333,2026-02-07 04:00:00+00:00,13471,13691,13470,97229.88423381728,96738.12144360106,2.128485922120048,2.3234102797258,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2026-03-30 20:00:00+00:00,66508.1957,2026-04-01 04:00:00+00:00,69172.62810004855,69158.79634078039,0.18248339632016247,12136.641434462024,0.12545872561250596,483.6906072180053,-496.11847264336143,-1.025693832462111,stop_loss,v3_exit_fixed_2R,9,1.5,2026-03-30 16:00:00+00:00,13780,13788,13779,96738.12144360106,96242.0029709577,4.85465657378481,5.049142443235347,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_fixed_2R,2026-04-02 04:00:00+00:00,66528.1917,2026-04-07 20:00:00+00:00,70429.37305144873,70415.28999345003,0.12379671892158031,8235.971848245912,0.08557564882280375,481.21001485478854,-489.73541008649687,-1.017716578974943,stop_loss,v3_exit_fixed_2R,35,5.833333333333333,2026-04-02 00:00:00+00:00,13794,13828,13793,96242.0029709577,95752.26756087122,3.294388739298365,3.487570119789329,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_ema21_or_2R,2021-05-21 16:00:00+00:00,36820.6344,2021-05-24 12:00:00+00:00,37592.517,45355.07055967795,0.05858617847097092,2157.1802583727713,0.021571802583727713,500.0,-46.96548462964,-0.09393096925928,close_above_ema21,v3_exit_ema21_or_2R,18,3.0,2021-05-21 12:00:00+00:00,3135,3152,3134,100000.0,99953.03451537035,0.8628721033491086,0.8809607640540033,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_ema21_or_2R,2021-12-16 16:00:00+00:00,48583.38138,2021-12-19 04:00:00+00:00,47721.64242,50624.55914755388,0.2448415716264453,11895.23145200618,0.11900820730136993,499.7651725768518,201.55773194505338,0.40330487798058534,close_above_ema21,v3_exit_ema21_or_2R,16,2.6666666666666665,2021-12-16 12:00:00+00:00,4389,4404,4388,99953.03451537035,100154.5922473154,4.758092580802471,4.673696772283217,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_ema21_or_2R,2021-12-31 20:00:00+00:00,45706.75682,2022-01-02 00:00:00+00:00,47732.74464,49557.17122790293,0.13005689990374716,5944.479096663654,0.05935303577478238,500.77296123657703,-268.354675867326,-0.5358809213753634,close_above_ema21,v3_exit_ema21_or_2R,8,1.3333333333333333,2021-12-31 16:00:00+00:00,4480,4487,4479,100154.5922473154,99886.23757144807,2.3777916386654616,2.4831891167102413,v2_e_daily_volume_4h_dual_bear_volume
v3_exit_ema21_or_2R,2022-01-03 16:00:00+00:00,46687.96054000001,2022-01-05 20:00:00+00:00,42486.97149452706,48792.70291031642,0.23728851326452846,11078.516743889573,0.11091134287609113,499.4311878572404,988.3823700236707,1.9790161168432963,take_profit_2R,v3_exit_ema21_or_2R,14,2.333333333333333,2022-01-03 12:00:00+00:00,4497,4510,4496,99886.23757144807,100874.61994147174,4.43140669755583,4.0326681196194905,v2_e_daily_volume_4h_dual_bear_volume
