session_date,session_date_ts,year,quarter,symbol,entry_time_utc,entry_time_local,next_session_date,temp_day_open_7h,temp_day_high_7h,temp_day_low_7h,temp_day_close_7h,temp_day_color_7h,prev_day_color,changed_bear_to_bull,changed_bull_to_bear,last_hour_change_type,signal_color,last_hour_wick_type,signal_body_ratio,signal_upper_wick_ratio,signal_lower_wick_ratio,signal_close_location,daily_close_location,close_area,signal_volume_ratio_24,volume_bucket,break_prev_23h_high,break_prev_23h_low,close_confirm_up_breakout,close_confirm_down_breakout,failed_up_breakout,failed_down_breakout,breakout_type,trend_regime,prev_day_trend_bucket,prev_day_breakout_bucket,prev_2_days_bullish,prev_2_days_bearish,prev_3_days_bullish,prev_3_days_bearish,big_bull_day,big_bear_day,doji_day,long_wick_day,recent_3_big_bull_count,recent_3_big_bear_count,recent_3_doji_count,recent_3_long_wick_count,recent_3day_bias,prev_day_open,prev_day_high,prev_day_low,prev_day_close,prev_day_return_pct,next_day_open,next_day_high,next_day_low,next_day_close,next_day_color,next_day_return_pct,phase2_core_setup,phase2_simple_setup,long_entry_price,long_stop_price,long_risk,long_risk_pct,long_stop_hit,long_hit_1r,long_hit_2r,long_first_touch,long_hit_stop_first,long_hit_1R_first,long_hit_2R_first,long_ambiguous_bars,long_mfe_r,long_mae_r,long_next_close_r,long_next_close_net_r,long_stop_or_close_r,long_stop_or_close_net_r,long_fixed_1r_r,long_fixed_1r_net_r,long_fixed_2r_r,long_fixed_2r_net_r,long_breakeven_after_1r_r,long_breakeven_after_1r_net_r,long_half_1r_hold_r,long_half_1r_hold_net_r,short_entry_price,short_stop_price,short_risk,short_risk_pct,short_stop_hit,short_hit_1r,short_hit_2r,short_first_touch,short_hit_stop_first,short_hit_1R_first,short_hit_2R_first,short_ambiguous_bars,short_mfe_r,short_mae_r,short_next_close_r,short_next_close_net_r,short_stop_or_close_r,short_stop_or_close_net_r,short_fixed_1r_r,short_fixed_1r_net_r,short_fixed_2r_r,short_fixed_2r_net_r,short_breakeven_after_1r_r,short_breakeven_after_1r_net_r,short_half_1r_hold_r,short_half_1r_hold_net_r
2023-08-23,2023-08-23 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-24 00:00:00+00:00,2023-08-24 08:00:00+00:00,2023-08-24,26055.4,26825.0,25813.3,26448.7,bull,bull,False,False,kept_bull,bear,long_upper_bear,0.13986013986013907,0.6293706293706258,0.2307692307692351,0.2307692307692351,0.6102599584857181,middle_area,0.41968024731625,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_high,False,False,False,False,False,False,False,False,0,0,2,2,mixed,26055.4,26825.0,25813.3,26430.7,0.014403923946667563,26430.1,26579.5,25851.0,26176.3,bear,-0.00960268784454088,downtrend__kept_bull__long_upper_bear__middle_area__no_breakout,bear__long_upper_bear__middle_area__shrinking_volume,26430.7,26401.0,29.700000000000728,0.0011236932809195643,True,True,True,2r,False,False,True,2,5.010101010100863,19.518518518518064,-8.565656565656404,-8.615656565656405,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05,26430.7,26529.7,99.0,0.0037456442697317892,True,True,True,stop,True,False,False,0,5.855555555555563,1.5030303030302956,2.5696969696969845,2.5196969696969846,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-08-24,2023-08-24 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-25 00:00:00+00:00,2023-08-25 08:00:00+00:00,2023-08-25,26430.1,26579.5,25851.0,26123.6,bear,bear,False,False,kept_bear,bull,long_lower_bull,0.3631977946243965,0.2453480358373649,0.3914541695382386,0.7546519641626351,0.4465339739190107,middle_area,0.7367924863826246,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,False,False,False,False,False,False,True,0,0,1,2,mixed,26430.1,26579.5,25851.0,26176.3,-0.00960268784454088,26176.1,26319.1,25780.0,26060.9,bear,-0.004400961182146945,downtrend__kept_bear__long_lower_bull__middle_area__no_breakout,bull__long_lower_bull__middle_area__shrinking_volume,26176.3,26066.8,109.5,0.004183173328545287,True,True,False,stop,True,False,False,1,1.3041095890410892,3.619178082191774,-1.0538812785387928,-1.1038812785387928,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,26176.3,26211.9,35.60000000000218,0.0013600088629791905,True,True,True,1r,False,True,False,2,11.132022471909409,4.011235955055914,3.241573033707605,3.191573033707605,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-08-25,2023-08-25 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-26 00:00:00+00:00,2023-08-26 08:00:00+00:00,2023-08-26,26176.1,26319.1,25780.0,26057.9,bear,bear,False,False,kept_bear,bull,long_lower_bull,0.09931506849319804,0.14726027397257416,0.7534246575342278,0.8527397260274259,0.5210536078649642,middle_area,0.16372178468152765,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_low,False,True,False,False,False,False,False,True,0,0,0,2,two_bearish,26176.1,26319.1,25780.0,26060.9,-0.004400961182146945,26061.0,26130.0,25981.2,26020.6,bear,-0.0015502091247457939,downtrend__kept_bear__long_lower_bull__middle_area__no_breakout,bull__long_lower_bull__middle_area__shrinking_volume,26060.9,26036.0,24.900000000001455,0.0009554543396429691,True,True,True,ambiguous_stop_first,True,False,False,1,2.7751004016062053,3.200803212851248,-1.6184738955823517,-1.6684738955823517,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,26060.9,26065.2,4.299999999999272,0.00016499813897445108,True,True,True,ambiguous_stop_first,True,False,False,8,18.53488372093354,16.069767441862847,9.372093023258076,9.322093023258075,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-08-26,2023-08-26 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-27 00:00:00+00:00,2023-08-27 08:00:00+00:00,2023-08-27,26061.0,26130.0,25981.2,26034.4,bear,bear,False,False,kept_bear,bear,long_lower_bear,0.3144796380090775,0.01583710407241439,0.6696832579185081,0.6696832579185081,0.26478494623654575,low_area,0.9479646679687243,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,True,False,True,False,False,False,True,0,0,0,3,three_bearish,26061.0,26130.0,25981.2,26020.6,-0.0015502091247457939,26020.5,26185.0,25964.3,26102.3,bull,0.0031436751791855677,downtrend__kept_bear__long_lower_bear__low_area__no_breakout,bear__long_lower_bear__low_area__normal_volume,26020.6,25991.0,29.599999999998545,0.0011375602407322869,True,True,True,stop,True,False,False,0,5.554054054054376,1.902027027027096,2.7601351351352954,2.7101351351352956,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,26020.6,26035.2,14.600000000002183,0.0005610939025234692,True,True,True,1r,False,True,False,0,3.8561643835610173,11.260273972601157,-5.595890410958117,-5.645890410958117,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-08-27,2023-08-27 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-28 00:00:00+00:00,2023-08-28 08:00:00+00:00,2023-08-28,26020.5,26185.0,25964.3,26092.6,bull,bull,False,False,kept_bull,bull,long_lower_bull,0.3108974358974882,0.29807692307692757,0.39102564102558424,0.7019230769230724,0.6252831898504737,middle_area,0.9624698465672349,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,False,False,False,False,False,False,False,False,0,0,0,2,mixed,26020.5,26185.0,25964.3,26102.3,0.0031436751791855677,26102.2,26255.7,25859.6,26116.3,bull,0.0005401843522767624,downtrend__kept_bull__long_lower_bull__middle_area__no_breakout,bull__long_lower_bull__middle_area__normal_volume,26102.3,26080.4,21.899999999997817,0.0008390065243291901,True,True,True,stop,True,False,False,5,7.004566210046427,11.082191780823056,0.6392694063927578,0.5892694063927577,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,26102.3,26111.6,9.299999999999272,0.0003562904418384308,True,True,True,2r,False,False,True,6,26.096774193550505,16.494623655915426,-1.5053763440861392,-1.5553763440861392,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-08-28,2023-08-28 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-29 00:00:00+00:00,2023-08-29 08:00:00+00:00,2023-08-29,26102.2,26255.7,25859.6,26059.1,bear,bull,True,False,changed_bear_to_bull,bull,long_upper_bull,0.4293233082706657,0.4947368421052577,0.07593984962407656,0.5052631578947423,0.6480686695278952,middle_area,1.172578629145578,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,True,False,False,False,False,False,True,True,0,0,1,2,two_bullish,26102.2,26255.7,25859.6,26116.3,0.0005401843522767624,26116.0,28176.1,25921.6,27720.4,bull,0.06143360392096797,downtrend__changed_bear_to_bull__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__normal_volume,26116.3,26049.1,67.20000000000073,0.0025731056849554006,True,True,True,1r,False,True,False,0,30.65178571428537,2.897321428571408,23.870535714285488,23.820535714285487,-1.0,-1.05,1.0,0.95,-1.0,-1.05,0.0,-0.05,0.0,-0.05,26116.3,26182.1,65.79999999999927,0.0025194993165187744,True,True,True,stop,True,False,False,0,2.958966565349588,31.30395136778149,-24.37841945288784,-24.42841945288784,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-08-29,2023-08-29 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-30 00:00:00+00:00,2023-08-30 08:00:00+00:00,2023-08-30,26116.0,28176.1,25921.6,27643.6,bull,bull,False,False,kept_bull,bull,normal_bull,0.3464776251661519,0.3460345591493057,0.3074878156845425,0.6539654408506943,0.7978709248170339,high_area,0.42234677734245996,shrinking_volume,False,False,False,False,False,False,no_breakout,sideways,sideways,close_break_prior_high,True,False,True,False,True,False,False,False,1,0,1,1,three_bullish,26116.0,28176.1,25921.6,27720.4,0.06143360392096797,27720.3,27772.6,26996.0,27297.0,bear,-0.015270397506520483,sideways__kept_bull__normal_bull__high_area__no_breakout,bull__normal_bull__high_area__shrinking_volume,27720.4,27572.8,147.60000000000218,0.0053245984906423495,True,False,False,stop,True,False,False,0,0.3536585365853409,4.9078590785907235,-2.8685636856368237,-2.9185636856368236,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,27720.4,27798.5,78.09999999999854,0.002817419662053886,False,True,True,1r,False,True,False,0,9.275288092189692,0.6683738796414604,5.4212548015366115,5.371254801536612,5.4212548015366115,5.371254801536612,1.0,0.95,2.0,1.95,5.4212548015366115,5.371254801536612,3.2106274007683058,3.160627400768306
2023-08-30,2023-08-30 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-08-31 00:00:00+00:00,2023-08-31 08:00:00+00:00,2023-08-31,27720.3,27772.6,26996.0,27240.1,bear,bear,False,False,kept_bear,bull,normal_bull,0.627342888643892,0.2535832414553453,0.1190738699007628,0.7464167585446547,0.38758691733196055,middle_area,0.289585462454263,shrinking_volume,False,False,False,False,False,False,no_breakout,sideways,sideways,inside_prior_day_range,False,False,False,False,False,False,False,False,1,0,1,1,mixed,27720.3,27772.6,26996.0,27297.0,-0.015270397506520483,27297.0,27600.0,25640.4,25942.1,bear,-0.049635491079605853,sideways__kept_bear__normal_bull__middle_area__no_breakout,bull__normal_bull__middle_area__shrinking_volume,27297.0,27229.3,67.70000000000073,0.002480126021174515,True,True,True,stop,True,False,False,1,4.475627769571592,24.46971935007357,-20.013293943869822,-20.063293943869823,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,27297.0,27320.0,23.0,0.0008425834340770047,True,True,True,2r,False,False,True,1,72.02608695652168,13.173913043478262,58.908695652173975,58.85869565217398,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-08-31,2023-08-31 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-01 00:00:00+00:00,2023-09-01 08:00:00+00:00,2023-09-01,27297.0,27600.0,25640.4,26053.2,bear,bear,False,False,kept_bear,bear,true_weak_bear,0.7491571139582113,0.01213755900201808,0.23870532703977068,0.23870532703977068,0.153959991835067,low_area,0.3927096340107988,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,True,False,False,False,True,False,False,1,1,0,0,two_bearish,27297.0,27600.0,25640.4,25942.1,-0.049635491079605853,25942.0,26155.8,25325.0,25807.9,bear,-0.0051692236527638435,downtrend__kept_bear__true_weak_bear__low_area__no_breakout,bear__true_weak_bear__low_area__shrinking_volume,25942.1,25906.7,35.39999999999782,0.0013645772701515227,True,True,True,2r,False,False,True,2,6.0367231638422005,17.432203389831542,-3.790960451977553,-3.8409604519775526,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05,25942.1,26055.0,112.90000000000146,0.00435199925989035,True,True,True,stop,True,False,False,0,5.465899025686364,1.8928255093002477,1.1886625332151937,1.1386625332151936,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-09-01,2023-09-01 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-02 00:00:00+00:00,2023-09-02 08:00:00+00:00,2023-09-02,25942.0,26155.8,25325.0,25769.7,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.4829329962073506,0.394437420986064,0.12262958280658541,0.605562579013936,0.5812469908521929,middle_area,0.22655044231645632,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_low,False,True,False,True,False,False,False,True,0,1,0,1,three_bearish,25942.0,26155.8,25325.0,25807.9,-0.0051692236527638435,25807.9,25985.0,25754.5,25875.1,bull,0.0026038538587020987,downtrend__kept_bear__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__shrinking_volume,25807.9,25760.0,47.900000000001455,0.0018560208308309259,True,True,True,stop,True,False,False,0,3.6972860125259532,1.1148225469728565,1.402922755741024,1.352922755741024,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25807.9,25839.1,31.19999999999709,0.0012089321486830422,True,True,False,stop,True,False,False,0,1.7115384615386677,5.676282051282534,-2.1538461538462617,-2.2038461538462615,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-09-02,2023-09-02 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-03 00:00:00+00:00,2023-09-03 08:00:00+00:00,2023-09-03,25807.9,25985.0,25754.5,25867.7,bull,bull,False,False,kept_bull,bull,long_upper_bull,0.14285714285710271,0.7084942084942325,0.14864864864866478,0.2915057915057675,0.5232104121474991,middle_area,0.4019605610794985,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,False,False,False,False,False,False,True,0,1,0,2,mixed,25807.9,25985.0,25754.5,25875.1,0.0026038538587020987,25875.1,26140.0,25787.8,25971.9,bull,0.0037410483437745334,downtrend__kept_bull__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__shrinking_volume,25875.1,25860.0,15.099999999998545,0.0005835726238738612,True,True,True,stop,True,False,False,5,17.54304635761768,5.781456953642893,6.410596026490877,6.360596026490877,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25875.1,25911.8,36.70000000000073,0.0014183520063690857,True,True,True,1r,False,True,False,1,2.3787465940053827,7.217983651226055,-2.637602179836539,-2.687602179836539,-1.0,-1.05,1.0,0.95,-1.0,-1.05,0.0,-0.05,0.0,-0.05
2023-09-03,2023-09-03 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-04 00:00:00+00:00,2023-09-04 08:00:00+00:00,2023-09-04,25875.1,26140.0,25787.8,25949.4,bull,bull,False,False,kept_bull,bull,long_lower_bull,0.40540540540540543,0.2180180180179918,0.3765765765766028,0.7819819819820082,0.5227143668370295,middle_area,0.4360352816987137,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,True,False,False,False,False,False,False,True,0,0,0,3,two_bullish,25875.1,26140.0,25787.8,25971.9,0.0037410483437745334,25971.9,26108.2,25622.2,25825.2,bear,-0.005648412322548646,downtrend__kept_bull__long_lower_bull__middle_area__no_breakout,bull__long_lower_bull__middle_area__shrinking_volume,25971.9,25928.5,43.400000000001455,0.0016710367743600373,True,True,True,stop,True,False,False,1,3.140552995391583,8.05760368663569,-3.3801843317971385,-3.4301843317971383,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25971.9,25984.0,12.099999999998545,0.00046588813294362537,True,True,True,2r,False,False,True,4,28.900826446284526,11.26446280991865,12.123966942150279,12.073966942150278,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-09-04,2023-09-04 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-05 00:00:00+00:00,2023-09-05 08:00:00+00:00,2023-09-05,25971.9,26108.2,25622.2,25774.9,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.4822627037391934,0.4189837008628908,0.09875359539791585,0.5810162991371092,0.4176954732510288,middle_area,0.7715764492127026,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_low,False,False,False,False,False,False,False,True,0,0,0,3,mixed,25971.9,26108.2,25622.2,25825.2,-0.005648412322548646,25825.3,25909.9,25550.0,25791.0,bear,-0.0013281549488292077,downtrend__kept_bear__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__normal_volume,25825.2,25764.6,60.60000000000218,0.002346545234886939,True,True,False,stop,True,False,False,1,1.3976897689768593,4.541254125412389,-0.5643564356435561,-0.6143564356435561,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25825.2,25868.9,43.70000000000073,0.0016921456561808127,True,True,True,2r,False,False,True,1,6.297482837528516,1.9382151029748127,0.7826086956521775,0.7326086956521775,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-09-05,2023-09-05 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-06 00:00:00+00:00,2023-09-06 08:00:00+00:00,2023-09-06,25825.3,25909.9,25550.0,25770.4,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.5324675324675324,0.36363636363636365,0.1038961038961039,0.6363636363636364,0.6696304529035816,middle_area,0.25903170993171243,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_low,False,True,False,False,False,False,True,True,0,0,1,3,two_bearish,25825.3,25909.9,25550.0,25791.0,-0.0013281549488292077,25791.0,26059.9,25355.0,25761.4,bear,-0.0011476871776976427,downtrend__kept_bear__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__shrinking_volume,25791.0,25766.5,24.5,0.000949943778837579,True,True,True,1r,False,True,False,2,10.975510204081692,17.79591836734694,-1.208163265306063,-1.258163265306063,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05,25791.0,25805.0,14.0,0.0005428250164786166,True,True,True,stop,True,False,False,5,31.142857142857142,19.207142857142962,2.1142857142856104,2.0642857142856106,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-09-06,2023-09-06 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-07 00:00:00+00:00,2023-09-07 08:00:00+00:00,2023-09-07,25791.0,26059.9,25355.0,25746.2,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.259109311740942,0.5688259109311279,0.17206477732793016,0.4311740890688721,0.5765356788196916,middle_area,0.33866112121037906,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,False,True,False,True,False,False,True,True,0,0,2,3,three_bearish,25791.0,26059.9,25355.0,25761.4,-0.0011476871776976427,25761.5,26449.6,25616.4,26252.1,bull,0.019043922131863456,downtrend__kept_bear__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__shrinking_volume,25761.4,25740.1,21.30000000000291,0.0008268184182537793,True,True,True,stop,True,False,False,2,32.30985915492503,6.807511737088272,23.037558685442725,22.987558685442725,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25761.4,25789.5,28.099999999998545,0.00109077922783694,True,True,True,1r,False,True,False,0,5.160142348754715,24.49110320284814,-17.462633451958094,-17.512633451958095,-1.0,-1.05,1.0,0.95,-1.0,-1.05,0.0,-0.05,0.0,-0.05
2023-09-07,2023-09-07 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-08 00:00:00+00:00,2023-09-08 08:00:00+00:00,2023-09-08,25761.5,26449.6,25616.4,26320.2,bull,bull,False,False,kept_bull,bear,long_lower_bear,0.30473637176050467,0.1684539767649725,0.5268096514745227,0.5268096514745227,0.7629620739318282,high_area,1.757182530717432,high_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_high,False,False,False,False,False,False,False,False,0,0,2,2,mixed,25761.5,26449.6,25616.4,26252.1,0.019043922131863456,26252.1,26443.2,25638.6,25912.9,bear,-0.01292087109221729,downtrend__kept_bull__long_lower_bear__high_area__no_breakout,bear__long_lower_bear__high_area__high_volume,26252.1,26134.2,117.89999999999782,0.004491069285885618,True,True,False,1r,False,True,False,0,1.620865139949158,5.203562340967017,-2.87701441899918,-2.92701441899918,-1.0,-1.05,1.0,0.95,-1.0,-1.05,0.0,-0.05,0.0,-0.05,26252.1,26358.0,105.90000000000146,0.00403396299724599,True,True,True,stop,True,False,False,0,5.793201133144397,1.8045325779036785,3.2030217186023835,3.1530217186023837,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-09-08,2023-09-08 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-09 00:00:00+00:00,2023-09-09 08:00:00+00:00,2023-09-09,26252.1,26443.2,25638.6,25903.2,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.24871794871796737,0.6717948717947971,0.07948717948723545,0.3282051282052028,0.340914740243602,middle_area,0.1769223266907241,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,False,False,False,False,False,False,False,0,0,1,1,mixed,26252.1,26443.2,25638.6,25912.9,-0.01292087109221729,25913.0,25950.0,25787.3,25904.1,bear,-0.0003434569521090225,downtrend__kept_bear__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__shrinking_volume,25912.9,25900.1,12.80000000000291,0.0004939624665708164,True,True,True,stop,True,False,False,4,2.8984374999992273,9.81249999999794,-0.687500000000071,-0.7375000000000711,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25912.9,25939.1,26.19999999999709,0.0010110794237617978,True,True,True,2r,False,False,True,1,4.793893129771608,1.4160305343512467,0.33587786259556823,0.28587786259556824,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-09-09,2023-09-09 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-10 00:00:00+00:00,2023-09-10 08:00:00+00:00,2023-09-10,25913.0,25950.0,25787.3,25914.1,bull,bear,False,True,changed_bull_to_bear,bear,long_upper_bear,0.2881844380403398,0.363112391930891,0.3487031700287692,0.3487031700287692,0.7178856791640981,high_area,0.3734234342240604,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,True,False,False,False,False,True,True,0,0,1,1,two_bearish,25913.0,25950.0,25787.3,25904.1,-0.0003434569521090225,25904.2,26050.0,25540.0,25838.1,bear,-0.0025517097613515505,downtrend__changed_bull_to_bear__long_upper_bear__high_area__no_breakout,bear__long_upper_bear__high_area__shrinking_volume,25904.1,25892.0,12.099999999998545,0.0004671075235193867,True,True,True,stop,True,False,False,2,12.057851239670992,30.09090909091259,-5.4545454545461105,-5.50454545454611,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25904.1,25926.7,22.600000000002183,0.0008724487629372255,True,True,True,1r,False,True,False,1,16.11061946902493,6.455752212388822,2.920353982300603,2.8703539823006032,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2023-09-10,2023-09-10 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-11 00:00:00+00:00,2023-09-11 08:00:00+00:00,2023-09-11,25904.2,26050.0,25540.0,25850.1,bear,bear,False,False,kept_bear,bear,long_lower_bear,0.22140221402213725,0.3302583025830482,0.4483394833948145,0.4483394833948145,0.5845098039215658,middle_area,0.632357603431938,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,False,True,False,True,False,False,True,True,0,0,2,2,three_bearish,25904.2,26050.0,25540.0,25838.1,-0.0025517097613515505,25838.2,25910.0,24881.0,25166.1,bear,-0.02601187389214432,downtrend__kept_bear__long_lower_bear__middle_area__no_breakout,bear__long_lower_bear__middle_area__shrinking_volume,25838.1,25813.8,24.299999999999272,0.0009404716291058272,True,True,True,ambiguous_stop_first,True,False,False,2,2.9588477366256627,39.386831275721285,-27.65432098765515,-27.70432098765515,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,25838.1,25868.0,29.900000000001455,0.0011572058316982076,True,True,True,ambiguous_stop_first,True,False,False,2,32.01003344481445,2.404682274247423,22.47491638795877,22.42491638795877,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2023-09-11,2023-09-11 00:00:00+00:00,2023,2023Q3,BTC-USDT-SWAP,2023-09-12 00:00:00+00:00,2023-09-12 08:00:00+00:00,2023-09-12,25838.2,25910.0,24881.0,25153.7,bear,bear,False,False,kept_bear,bull,long_lower_bull,0.11764705882351113,0.21347248576850536,0.6688804554079835,0.7865275142314946,0.2770651117589879,low_area,0.3227266929245738,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,True,False,True,False,True,False,False,0,1,2,2,three_bearish,25838.2,25910.0,24881.0,25166.1,-0.02601187389214432,25166.2,26600.0,25131.0,25844.2,bull,0.026940896917293733,downtrend__kept_bear__long_lower_bull__low_area__no_breakout,bull__long_lower_bull__low_area__shrinking_volume,25166.1,25083.2,82.89999999999782,0.003294113907200473,False,True,True,2r,False,False,True,0,17.296743063932922,0.42340168878165824,8.179734620024368,8.129734620024367,8.179734620024368,8.129734620024367,1.0,0.95,2.0,1.95,8.179734620024368,8.129734620024367,4.589867310012184,4.539867310012184,25166.1,25188.6,22.5,0.0008940598662486441,True,True,False,ambiguous_stop_first,True,False,False,3,1.5599999999999352,63.72888888888895,-30.137777777777874,-30.187777777777875,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
