session_date,session_date_ts,symbol,entry_time_utc,entry_time_local,next_session_date,prev_day_open,prev_day_high,prev_day_low,prev_day_close,prev_day_volume,prev_day_color,prev_day_return_pct,prev_day_body_ratio,prev_day_upper_wick_ratio,prev_day_lower_wick_ratio,prev_day_trend_bucket,prev_day_breakout_bucket,prev_day_atr20,signal_time_utc,signal_time_local,signal_open,signal_high,signal_low,signal_close,signal_volume,signal_color,signal_return_pct,signal_range,signal_body,signal_body_ratio,signal_upper_wick_ratio,signal_lower_wick_ratio,signal_close_location,signal_strength_bucket,signal_wick_bucket,signal_volume_ratio_24,signal_volume_bucket,signal_breakout_bucket,same_direction_prev_day_and_signal,next_day_open,next_day_high,next_day_low,next_day_close,next_day_volume,next_day_color,next_day_return_pct,long_entry_price,long_stop_price,long_risk,long_stop_hit,long_hit_1r,long_hit_2r,long_first_touch,long_final_close_r,long_realized_r,long_mfe_r,long_mae_r,long_ambiguous_bars,short_entry_price,short_stop_price,short_risk,short_stop_hit,short_hit_1r,short_hit_2r,short_first_touch,short_final_close_r,short_realized_r,short_mfe_r,short_mae_r,short_ambiguous_bars
2022-10-12,2022-10-12 00:00:00+00:00,BTC-USDT-SWAP,2022-10-13 00:00:00+00:00,2022-10-13 08:00:00+00:00,2022-10-13,19063.6,19236.5,18946.2,19155.4,7303868.0,bull,0.0048154598292033945,0.31622459524630775,0.2793661729245565,0.40440923182913574,downtrend,inside_prior_day_range,783.9332027212231,2022-10-12 23:00:00+00:00,2022-10-13 07:00:00+00:00,19155.0,19169.9,19140.5,19155.4,99114.0,bull,2.0882276168254776e-05,29.400000000001455,0.4000000000014552,0.013605442176919572,0.4931972789115402,0.4931972789115402,0.5068027210884598,weak,two_sided,0.32405600211102525,low_volume,inside_session_range,True,19155.4,19516.9,18100.0,19376.0,23256135.0,bull,0.011516334819424268,19155.4,19140.5,14.900000000001455,True,True,True,ambiguous_stop_first,14.805369127515235,-1.0,24.261744966440585,70.83221476509385,3,19155.4,19169.9,14.5,True,True,True,ambiguous_stop_first,-15.213793103448175,-1.0,72.78620689655182,24.93103448275862,3
2022-10-13,2022-10-13 00:00:00+00:00,BTC-USDT-SWAP,2022-10-14 00:00:00+00:00,2022-10-14 08:00:00+00:00,2022-10-14,19155.4,19516.9,18100.0,19376.0,23256135.0,bull,0.011516334819424268,0.1556920036699826,0.09944244477380289,0.7448655515562145,downtrend,close_break_prior_high,815.581542585162,2022-10-13 23:00:00+00:00,2022-10-14 07:00:00+00:00,19432.7,19444.6,19358.5,19376.0,305843.0,bear,-0.002917762328446427,86.09999999999854,56.70000000000073,0.6585365853658732,0.13821138211379813,0.20325203252032864,0.20325203252032864,medium,balanced,0.31845644959353836,low_volume,inside_session_range,False,19376.0,19950.0,19068.4,19180.0,17016531.0,bear,-0.010115606936416222,19376.0,19358.5,17.5,True,True,True,ambiguous_stop_first,-11.2,-1.0,32.8,17.577142857142775,4,19376.0,19444.6,68.59999999999854,True,True,True,stop,2.8571428571429176,-1.0,4.4839650145773335,8.367346938775688,0
2022-10-14,2022-10-14 00:00:00+00:00,BTC-USDT-SWAP,2022-10-15 00:00:00+00:00,2022-10-15 08:00:00+00:00,2022-10-15,19376.0,19950.0,19068.4,19180.0,17016531.0,bear,-0.010115606936416222,0.22232304900181524,0.6510889292196018,0.12658802177858294,downtrend,wick_break_prior_high,818.8824654559038,2022-10-14 23:00:00+00:00,2022-10-15 07:00:00+00:00,19161.6,19197.0,19140.8,19180.0,192653.0,bull,0.0009602538410153905,56.20000000000073,18.400000000001455,0.3274021352313384,0.30249110320284306,0.37010676156581856,0.697508896797157,weak,lower_rejection,0.2699210337401292,low_volume,inside_session_range,False,19179.2,19225.0,18961.6,19070.1,4736085.0,bear,-0.005688454158672029,19180.0,19140.8,39.20000000000073,True,True,False,1r,-2.8035714285714137,-1.0,1.1479591836734482,5.5714285714285054,0,19180.0,19197.0,17.0,True,True,True,stop,6.464705882353027,-1.0,12.847058823529498,2.6470588235294117,2
2022-10-15,2022-10-15 00:00:00+00:00,BTC-USDT-SWAP,2022-10-16 00:00:00+00:00,2022-10-16 08:00:00+00:00,2022-10-16,19179.2,19225.0,18961.6,19070.1,4736085.0,bear,-0.005688454158672029,0.41419893697798627,0.173880030372054,0.4119210326499598,downtrend,wick_break_prior_low,791.1083421831087,2022-10-15 23:00:00+00:00,2022-10-16 07:00:00+00:00,19061.4,19132.3,18961.6,19070.1,535524.0,bull,0.00045641978028876373,170.70000000000073,8.69999999999709,0.05096660808434126,0.3643819566490947,0.584651435266564,0.6356180433509053,weak,two_sided,2.9255519990603687,high_volume,wick_break_session_low,False,19070.1,19425.5,19068.2,19261.3,5147562.0,bull,0.010026166616850407,19070.1,18961.6,108.5,False,True,True,1r,1.762211981566827,1.762211981566827,3.2755760368663727,0.017511520737307072,0,19070.1,19132.3,62.20000000000073,True,False,False,stop,-3.0739549839228055,-1.0,0.030546623794176768,5.713826366559442,0
2022-10-16,2022-10-16 00:00:00+00:00,BTC-USDT-SWAP,2022-10-17 00:00:00+00:00,2022-10-17 08:00:00+00:00,2022-10-17,19070.1,19425.5,19068.2,19261.3,5147562.0,bull,0.010026166616850407,0.5351245452001151,0.459557794570392,0.005317660229492922,downtrend,close_break_prior_high,769.4179250739533,2022-10-16 23:00:00+00:00,2022-10-17 07:00:00+00:00,19298.9,19314.0,19225.0,19261.3,282482.0,bear,-0.001948297571364277,89.0,37.60000000000218,0.42247191011238405,0.16966292134829825,0.40786516853931765,0.40786516853931765,medium,lower_rejection,1.2553351439950051,normal_volume,inside_session_range,False,19261.2,19679.1,19160.0,19550.0,9971525.0,bull,0.01499387369426608,19261.3,19225.0,36.29999999999927,True,True,True,ambiguous_stop_first,7.953168044077314,-1.0,11.509641873278447,2.790633608815463,2,19261.3,19314.0,52.70000000000073,True,True,False,1r,-5.47817836812138,-1.0,1.9222011385198838,7.927893738140294,0
2022-10-17,2022-10-17 00:00:00+00:00,BTC-USDT-SWAP,2022-10-18 00:00:00+00:00,2022-10-18 08:00:00+00:00,2022-10-18,19261.2,19679.1,19160.0,19550.0,9971525.0,bull,0.01499387369426608,0.5563475245617416,0.24869967251011155,0.19495280292814682,sideways,close_break_prior_high,756.9020288202555,2022-10-17 23:00:00+00:00,2022-10-18 07:00:00+00:00,19516.3,19573.5,19507.1,19550.0,156319.0,bull,0.0017267617325005258,66.40000000000146,33.70000000000073,0.5075301204819276,0.35391566265059465,0.1385542168674778,0.6460843373494054,medium,upper_rejection,0.3715361377772813,low_volume,inside_session_range,True,19550.0,19706.0,19089.0,19328.9,11337639.0,bear,-0.011309462915600976,19550.0,19507.1,42.900000000001455,True,True,True,1r,-5.1538461538459455,-1.0,3.6363636363635132,10.745920745920381,0,19550.0,19573.5,23.5,True,True,True,ambiguous_stop_first,9.40851063829781,-1.0,19.617021276595743,6.638297872340425,6
2022-10-18,2022-10-18 00:00:00+00:00,BTC-USDT-SWAP,2022-10-19 00:00:00+00:00,2022-10-19 08:00:00+00:00,2022-10-19,19550.0,19706.0,19089.0,19328.9,11337639.0,bear,-0.011309462915600976,0.3583468395461889,0.25283630470016205,0.38881685575364905,downtrend,wick_break_prior_high,749.9069273792427,2022-10-18 23:00:00+00:00,2022-10-19 07:00:00+00:00,19321.5,19369.0,19305.7,19328.9,162875.0,bull,0.000382993038842816,63.29999999999927,7.400000000001455,0.11690363349133555,0.633491311216414,0.24960505529225047,0.366508688783586,weak,upper_rejection,0.3449802635811599,low_volume,inside_session_range,False,19328.9,19358.2,19061.2,19125.1,6924323.0,bear,-0.01054379711209652,19328.9,19305.7,23.200000000000728,True,False,False,ambiguous_stop_first,-8.78448275862054,-1.0,1.2629310344826876,11.538793103447945,1,19328.9,19369.0,40.099999999998545,False,True,True,2r,5.082294264339409,5.082294264339409,6.675810473815722,0.7306733167082378,0
2022-10-19,2022-10-19 00:00:00+00:00,BTC-USDT-SWAP,2022-10-20 00:00:00+00:00,2022-10-20 08:00:00+00:00,2022-10-20,19328.9,19358.2,19061.2,19125.1,6924323.0,bear,-0.01054379711209652,0.686195286195296,0.0986531986531962,0.2151515151515078,downtrend,wick_break_prior_low,727.2615810102806,2022-10-19 23:00:00+00:00,2022-10-20 07:00:00+00:00,19142.6,19164.0,19087.5,19125.1,178818.0,bear,-0.0009141913846604233,76.5,17.5,0.22875816993464052,0.2797385620915223,0.4915032679738372,0.4915032679738372,weak,lower_rejection,0.6212211835480966,low_volume,inside_session_range,True,19125.0,19349.0,18892.0,19044.4,10571111.0,bear,-0.004214379084967246,19125.1,19087.5,37.599999999998545,True,True,True,ambiguous_stop_first,-2.1462765957446863,-1.0,5.954787234042822,6.199468085106584,3,19125.1,19164.0,38.900000000001455,True,True,True,ambiguous_stop_first,2.074550128534552,-1.0,5.992287917737528,5.75578406169648,3
2022-10-20,2022-10-20 00:00:00+00:00,BTC-USDT-SWAP,2022-10-21 00:00:00+00:00,2022-10-21 08:00:00+00:00,2022-10-21,19125.0,19349.0,18892.0,19044.4,10571111.0,bear,-0.004214379084967246,0.1763676148796467,0.49015317286652077,0.3334792122538325,downtrend,close_break_prior_low,713.7485019597665,2022-10-20 23:00:00+00:00,2022-10-21 07:00:00+00:00,19035.6,19051.1,18980.2,19044.4,180043.0,bull,0.00046229170606659764,70.89999999999782,8.80000000000291,0.12411847672783048,0.09449929478134408,0.7813822284908254,0.9055007052186559,weak,lower_rejection,0.4088059227885712,low_volume,inside_session_range,False,19044.5,19250.0,18636.0,19162.1,11171282.0,bull,0.0061750111580769484,19044.4,18980.2,64.20000000000073,True,True,True,1r,1.8333333333332673,-1.0,3.202492211837947,6.361370716510854,2,19044.4,19051.1,6.69999999999709,True,True,True,ambiguous_stop_first,-17.567164179111675,-1.0,60.95522388062371,30.686567164192216,9
2022-10-21,2022-10-21 00:00:00+00:00,BTC-USDT-SWAP,2022-10-22 00:00:00+00:00,2022-10-22 08:00:00+00:00,2022-10-22,19044.5,19250.0,18636.0,19162.1,11171282.0,bull,0.0061750111580769484,0.1915309446254048,0.14315960912052353,0.6653094462540716,downtrend,wick_break_prior_low,708.7610768617782,2022-10-21 23:00:00+00:00,2022-10-22 07:00:00+00:00,19191.2,19192.5,19160.5,19162.1,99002.0,bear,-0.00151631997999091,32.0,29.100000000002183,0.9093750000000682,0.04062499999997726,0.049999999999954525,0.049999999999954525,strong,balanced,0.21116066433571093,low_volume,inside_session_range,False,19162.1,19261.0,19111.6,19202.5,3090842.0,bull,0.00210832841911901,19162.1,19160.5,1.5999999999985448,True,True,True,ambiguous_stop_first,25.250000000023874,-1.0,61.81250000005713,31.562500000028706,12,19162.1,19192.5,30.400000000001455,True,True,False,1r,-1.328947368421037,-1.0,1.6611842105262362,3.2532894736841027,0
2022-10-22,2022-10-22 00:00:00+00:00,BTC-USDT-SWAP,2022-10-23 00:00:00+00:00,2022-10-23 08:00:00+00:00,2022-10-23,19162.1,19261.0,19111.6,19202.5,3090842.0,bull,0.00210832841911901,0.27041499330656665,0.3915662650602372,0.3380187416331962,downtrend,wick_break_prior_high,680.7930230186893,2022-10-22 23:00:00+00:00,2022-10-23 07:00:00+00:00,19196.1,19207.8,19193.9,19202.5,51198.0,bull,0.0003334010554227884,13.899999999997817,6.400000000001455,0.460431654676436,0.3812949640287845,0.1582733812947795,0.6187050359712155,medium,upper_rejection,0.39149110794909653,low_volume,inside_session_range,True,19202.5,19697.0,19060.0,19571.3,6034177.0,bull,0.01920583257388353,19202.5,19193.9,8.599999999998545,True,True,True,ambiguous_stop_first,42.88372093023973,-1.0,57.50000000000973,16.56976744186327,4,19202.5,19207.8,5.299999999999272,True,True,True,ambiguous_stop_first,-69.58490566038678,-1.0,26.88679245283388,93.30188679246564,6
2022-10-23,2022-10-23 00:00:00+00:00,BTC-USDT-SWAP,2022-10-24 00:00:00+00:00,2022-10-24 08:00:00+00:00,2022-10-24,19202.5,19697.0,19060.0,19571.3,6034177.0,bull,0.01920583257388353,0.5789638932496064,0.1973312401883842,0.2237048665620094,sideways,close_break_prior_high,678.6033718677548,2022-10-23 23:00:00+00:00,2022-10-24 07:00:00+00:00,19591.4,19606.8,19519.5,19571.3,400284.0,bear,-0.0010259603703667297,87.29999999999927,20.100000000002183,0.2302405498282056,0.17640320733101886,0.5933562428407755,0.5933562428407755,weak,lower_rejection,1.6898262490433311,high_volume,inside_session_range,False,19569.2,19601.5,19150.3,19328.5,9105858.0,bear,-0.012299940723177305,19571.3,19519.5,51.79999999999927,True,False,False,stop,-4.687258687258739,-1.0,0.5830115830116053,8.127413127413242,0,19571.3,19606.8,35.5,False,True,True,2r,6.839436619718289,6.839436619718289,11.859154929577464,0.8507042253521332,0
2022-10-24,2022-10-24 00:00:00+00:00,BTC-USDT-SWAP,2022-10-25 00:00:00+00:00,2022-10-25 08:00:00+00:00,2022-10-25,19569.2,19601.5,19150.3,19328.5,9105858.0,bear,-0.012299940723177305,0.5334663120567383,0.07158687943262239,0.3949468085106393,downtrend,inside_prior_day_range,667.2332032743672,2022-10-24 23:00:00+00:00,2022-10-25 07:00:00+00:00,19358.4,19363.1,19318.3,19328.5,109282.0,bear,-0.001544549136292317,44.79999999999927,29.900000000001455,0.6674107142857576,0.10491071428565102,0.22767857142859138,0.22767857142859138,medium,balanced,0.2791111073273413,low_volume,inside_session_range,True,19328.4,20416.9,19234.1,20077.6,15473680.0,bull,0.0387616150328014,19328.5,19318.3,10.200000000000728,True,True,True,stop,73.44117647058286,-1.0,106.70588235293371,9.254901960783796,4,19328.5,19363.1,34.599999999998545,True,True,True,1r,-21.65028901734191,-1.0,2.728323699422122,31.456647398845295,0
2022-10-25,2022-10-25 00:00:00+00:00,BTC-USDT-SWAP,2022-10-26 00:00:00+00:00,2022-10-26 08:00:00+00:00,2022-10-26,19328.4,20416.9,19234.1,20077.6,15473680.0,bull,0.0387616150328014,0.6334122421372973,0.28686168413933216,0.07972607372337054,sideways,close_break_prior_high,693.011543110649,2022-10-25 23:00:00+00:00,2022-10-26 07:00:00+00:00,20061.4,20129.4,20040.0,20077.6,262460.0,bull,0.0008075209108036052,89.40000000000146,16.19999999999709,0.18120805369123966,0.5794183445190387,0.23937360178972156,0.4205816554809612,weak,upper_rejection,0.4111510184196314,low_volume,inside_session_range,True,20077.6,21023.8,20050.1,20763.5,17262018.0,bull,0.03416244969518267,20077.6,20040.0,37.599999999998545,False,True,True,2r,18.24202127659649,18.24202127659649,25.16489361702227,0.7313829787234326,0,20077.6,20129.4,51.80000000000291,True,False,False,stop,-13.241312741312026,-1.0,0.5308880308880011,18.266409266408253,0
2022-10-26,2022-10-26 00:00:00+00:00,BTC-USDT-SWAP,2022-10-27 00:00:00+00:00,2022-10-27 08:00:00+00:00,2022-10-27,20077.6,21023.8,20050.1,20763.5,17262018.0,bull,0.03416244969518267,0.7044264147067895,0.26733080004107945,0.028242785252131024,sideways,close_break_prior_high,707.0459659551166,2022-10-26 23:00:00+00:00,2022-10-27 07:00:00+00:00,20814.4,20906.7,20732.4,20763.5,322653.0,bear,-0.0024454223998771063,174.29999999999927,50.900000000001455,0.2920252438324823,0.5295467584624192,0.17842799770509854,0.17842799770509854,weak,upper_rejection,0.4501657236950149,low_volume,inside_session_range,False,20765.2,20872.5,20192.9,20292.6,12089908.0,bear,-0.022759231791651513,20763.5,20732.4,31.099999999998545,True,True,True,ambiguous_stop_first,-15.141479099679211,-1.0,3.504823151125566,18.34726688102975,4,20763.5,20906.7,143.20000000000073,False,True,True,1r,3.2884078212290437,3.2884078212290437,3.9846368715083496,0.761173184357538,0
2022-10-27,2022-10-27 00:00:00+00:00,BTC-USDT-SWAP,2022-10-28 00:00:00+00:00,2022-10-28 08:00:00+00:00,2022-10-28,20765.2,20872.5,20192.9,20292.6,12089908.0,bear,-0.022759231791651513,0.6954090641553902,0.15788699234843953,0.14670394349617025,sideways,inside_prior_day_range,705.6736676573606,2022-10-27 23:00:00+00:00,2022-10-28 07:00:00+00:00,20269.8,20301.3,20208.2,20292.6,342830.0,bull,0.0011248260959653145,93.09999999999854,22.799999999999272,0.2448979591836695,0.09344790547798994,0.6616541353383406,0.90655209452201,weak,lower_rejection,0.6816987056298107,low_volume,inside_session_range,False,20293.5,20749.0,19930.2,20594.2,12643516.0,bull,0.014817552418262103,20292.6,20208.2,84.39999999999782,True,True,True,stop,3.573459715639929,-1.0,5.407582938388782,4.293838862559327,2,20292.6,20301.3,8.700000000000728,True,True,True,ambiguous_stop_first,-34.66666666666402,-1.0,41.655172413789366,52.45977011493831,7
2022-10-28,2022-10-28 00:00:00+00:00,BTC-USDT-SWAP,2022-10-29 00:00:00+00:00,2022-10-29 08:00:00+00:00,2022-10-29,20293.5,20749.0,19930.2,20594.2,12643516.0,bull,0.014817552418262103,0.3672447484123119,0.18905715681485027,0.4436980947728378,sideways,wick_break_prior_low,711.3299842744925,2022-10-28 23:00:00+00:00,2022-10-29 07:00:00+00:00,20630.9,20635.0,20577.4,20594.2,105307.0,bear,-0.0017788850704526515,57.599999999998545,36.70000000000073,0.6371527777778065,0.07118055555553209,0.2916666666666614,0.2916666666666614,medium,balanced,0.19620839592209913,low_volume,inside_session_range,False,20594.3,21096.5,20558.0,20807.1,10855208.0,bull,0.010332956206328792,20594.2,20577.4,16.799999999999272,True,True,True,ambiguous_stop_first,12.672619047619467,-1.0,29.898809523810776,2.1547619047620414,1,20594.2,20635.0,40.79999999999927,True,False,False,stop,-5.218137254902,-1.0,0.887254901960818,12.311274509804123,0
2022-10-29,2022-10-29 00:00:00+00:00,BTC-USDT-SWAP,2022-10-30 00:00:00+00:00,2022-10-30 08:00:00+00:00,2022-10-30,20594.3,21096.5,20558.0,20807.1,10855208.0,bull,0.010332956206328792,0.39517177344475257,0.5374187558031596,0.06740947075208778,sideways,close_break_prior_high,702.6884850607678,2022-10-29 23:00:00+00:00,2022-10-30 07:00:00+00:00,20757.3,20812.3,20729.8,20807.1,155743.0,bull,0.0023991559595901712,82.5,49.79999999999927,0.6036363636363549,0.06303030303031185,0.3333333333333333,0.9369696969696881,medium,balanced,0.3459427001328672,low_volume,inside_session_range,True,20807.2,20932.9,20510.0,20625.5,6548156.0,bear,-0.008732554115883029,20807.1,20729.8,77.29999999999927,True,True,False,stop,-2.349288486416562,-1.0,1.6274256144890569,3.843467011642967,0,20807.1,20812.3,5.200000000000728,True,True,True,ambiguous_stop_first,34.923076923071754,-1.0,57.13461538460711,24.192307692304865,4
2022-10-30,2022-10-30 00:00:00+00:00,BTC-USDT-SWAP,2022-10-31 00:00:00+00:00,2022-10-31 08:00:00+00:00,2022-10-31,20807.2,20932.9,20510.0,20625.5,6548156.0,bear,-0.008732554115883029,0.4296524000945853,0.2972333885079222,0.27311421139749253,sideways,wick_break_prior_low,688.6990608077294,2022-10-30 23:00:00+00:00,2022-10-31 07:00:00+00:00,20585.9,20638.4,20550.3,20625.5,150890.0,bull,0.0019236467679333291,88.10000000000218,39.599999999998545,0.4494892167990643,0.1464245175936565,0.4040862656072792,0.8535754824063435,medium,lower_rejection,0.5526255190554445,low_volume,inside_session_range,False,20625.4,20848.9,20239.1,20489.8,10395645.0,bear,-0.006574417950682254,20625.5,20550.3,75.20000000000073,True,True,True,stop,-1.8045212765957368,-1.0,2.9707446808510545,5.138297872340395,2,20625.5,20638.4,12.900000000001455,True,True,True,ambiguous_stop_first,10.51937984496011,-1.0,29.95348837208976,17.3178294573625,3
2022-10-31,2022-10-31 00:00:00+00:00,BTC-USDT-SWAP,2022-11-01 00:00:00+00:00,2022-11-01 08:00:00+00:00,2022-11-01,20625.4,20848.9,20239.1,20489.8,10395645.0,bear,-0.006574417950682254,0.22236798950475817,0.3665136110200048,0.41111839947523704,sideways,close_break_prior_low,684.754107767343,2022-10-31 23:00:00+00:00,2022-11-01 07:00:00+00:00,20479.0,20519.0,20463.2,20489.8,171379.0,bull,0.0005273695004639478,55.79999999999927,10.799999999999272,0.19354838709676367,0.5232974910394463,0.2831541218637899,0.4767025089605536,weak,upper_rejection,0.396437027067352,low_volume,inside_session_range,False,20489.8,20696.2,20330.1,20483.5,6332476.0,bear,-0.0003074700582728074,20489.8,20463.2,26.599999999998545,True,True,True,stop,-0.2368421052631435,-1.0,7.759398496241081,6.003759398496596,3,20489.8,20519.0,29.200000000000728,True,True,True,1r,0.21575342465750394,-1.0,5.46917808219167,7.068493150684805,2
2022-11-01,2022-11-01 00:00:00+00:00,BTC-USDT-SWAP,2022-11-02 00:00:00+00:00,2022-11-02 08:00:00+00:00,2022-11-02,20489.8,20696.2,20330.1,20483.5,6332476.0,bear,-0.0003074700582728074,0.017208413001909957,0.5637803878721667,0.41901119912592333,uptrend,inside_prior_day_range,668.8214023789759,2022-11-01 23:00:00+00:00,2022-11-02 07:00:00+00:00,20477.6,20503.0,20457.5,20483.5,89717.0,bull,0.0002881197015276449,45.5,5.900000000001455,0.12967032967036166,0.42857142857142855,0.44175824175820977,0.5714285714285714,weak,two_sided,0.33569717396164533,low_volume,inside_session_range,False,20484.0,20804.6,20056.1,20151.1,12689616.0,bear,-0.016251708650654284,20483.5,20457.5,26.0,True,True,True,ambiguous_stop_first,-12.78461538461544,-1.0,12.349999999999945,16.438461538461596,6,20483.5,20503.0,19.5,True,True,True,ambiguous_stop_first,17.04615384615392,-1.0,21.917948717948793,16.46666666666659,8
2022-11-02,2022-11-02 00:00:00+00:00,BTC-USDT-SWAP,2022-11-03 00:00:00+00:00,2022-11-03 08:00:00+00:00,2022-11-03,20484.0,20804.6,20056.1,20151.1,12689616.0,bear,-0.016251708650654284,0.44475617902471803,0.42832331329325124,0.12692050768203073,uptrend,close_break_prior_low,672.8053322600271,2022-11-02 23:00:00+00:00,2022-11-03 07:00:00+00:00,20109.5,20165.2,20072.6,20151.1,213812.0,bull,0.0020686740097963785,92.60000000000218,41.599999999998545,0.4492440604751357,0.15226781857453403,0.3984881209503303,0.847732181425466,medium,lower_rejection,0.4083784508417916,low_volume,inside_session_range,False,20151.1,20396.6,20028.1,20209.5,6937121.0,bull,0.0028981048180993785,20151.1,20072.6,78.5,True,True,True,2r,0.7439490445860057,-1.0,3.127388535031847,1.5668789808917198,1,20151.1,20165.2,14.100000000002183,True,False,False,ambiguous_stop_first,-4.141843971630668,-1.0,8.7234042553178,17.4113475177278,5
2022-11-03,2022-11-03 00:00:00+00:00,BTC-USDT-SWAP,2022-11-04 00:00:00+00:00,2022-11-04 08:00:00+00:00,2022-11-04,20151.1,20396.6,20028.1,20209.5,6937121.0,bull,0.0028981048180993785,0.1584803256445087,0.5077340569877844,0.3337856173677069,uptrend,wick_break_prior_low,657.5900656470257,2022-11-03 23:00:00+00:00,2022-11-04 07:00:00+00:00,20194.9,20220.0,20164.8,20209.5,142924.0,bull,0.000722954805421061,55.20000000000073,14.599999999998545,0.26449275362315855,0.1902173913043453,0.5452898550724962,0.8097826086956547,weak,lower_rejection,0.4894651248307472,low_volume,inside_session_range,True,20209.6,21320.1,20185.0,21146.4,15205826.0,bull,0.0463542079011956,20209.5,20164.8,44.70000000000073,False,True,True,2r,20.959731543623853,20.959731543623853,24.84563758389218,0.5480984340044653,0,20209.5,20220.0,10.5,True,False,False,ambiguous_stop_first,-89.22857142857157,-1.0,2.3333333333333335,105.77142857142843,1
2022-11-04,2022-11-04 00:00:00+00:00,BTC-USDT-SWAP,2022-11-05 00:00:00+00:00,2022-11-05 08:00:00+00:00,2022-11-05,20209.6,21320.1,20185.0,21146.4,15205826.0,bull,0.0463542079011956,0.8253017355299129,0.15302616509558392,0.021672099374503196,uptrend,close_break_prior_high,681.4655623646743,2022-11-04 23:00:00+00:00,2022-11-05 07:00:00+00:00,21176.7,21199.9,21133.7,21146.4,152077.0,bear,-0.0014308178328067411,66.20000000000073,30.299999999999272,0.4577039274924311,0.3504531722054452,0.1918429003021237,0.1918429003021237,medium,upper_rejection,0.240174148644246,low_volume,inside_session_range,False,21146.4,21489.0,21080.8,21298.8,6547895.0,bull,0.007206900465327237,21146.4,21133.7,12.700000000000728,True,True,True,ambiguous_stop_first,11.99999999999914,-1.0,26.976377952754245,5.165354330708538,1,21146.4,21199.9,53.5,True,False,False,ambiguous_stop_first,-2.8485981308410806,-1.0,1.2261682242991063,6.403738317756982,1
2022-11-05,2022-11-05 00:00:00+00:00,BTC-USDT-SWAP,2022-11-06 00:00:00+00:00,2022-11-06 08:00:00+00:00,2022-11-06,21146.4,21489.0,21080.8,21298.8,6547895.0,bull,0.007206900465327237,0.3733463988240998,0.46594806467418026,0.1607055365017199,uptrend,wick_break_prior_high,667.8022842464406,2022-11-05 23:00:00+00:00,2022-11-06 07:00:00+00:00,21296.0,21311.2,21236.0,21298.8,148909.0,bull,0.00013148009015773177,75.20000000000073,2.7999999999992724,0.037234042553181454,0.16489361702129435,0.7978723404255242,0.8351063829787057,weak,lower_rejection,0.5455322288917082,low_volume,inside_session_range,True,21298.8,21366.5,20871.0,20910.3,5726583.0,bear,-0.01824046425150716,21298.8,21236.0,62.79999999999927,True,True,False,1r,-6.186305732484148,-1.0,1.0780254777070304,6.812101910828093,0,21298.8,21311.2,12.400000000001455,True,True,True,stop,31.330645161286647,-1.0,34.49999999999589,5.459677419354256,2
2022-11-06,2022-11-06 00:00:00+00:00,BTC-USDT-SWAP,2022-11-07 00:00:00+00:00,2022-11-07 08:00:00+00:00,2022-11-07,21298.8,21366.5,20871.0,20910.3,5726583.0,bear,-0.01824046425150716,0.7840565085771948,0.13662966700302873,0.07931382441977654,uptrend,close_break_prior_low,659.1871700341186,2022-11-06 23:00:00+00:00,2022-11-07 07:00:00+00:00,21142.8,21153.5,20871.0,20910.3,846190.0,bear,-0.010996651342300878,282.5,232.5,0.8230088495575221,0.03787610619469284,0.13911504424778504,0.13911504424778504,strong,balanced,4.038047426859632,high_volume,close_break_session_low,True,20910.3,21068.3,20370.6,20588.0,9550427.0,bear,-0.015413456526209512,20910.3,20871.0,39.29999999999927,True,True,True,ambiguous_stop_first,-8.201017811704968,-1.0,4.0203562340967665,13.732824427481189,2,20910.3,21153.5,243.20000000000073,False,True,True,1r,1.3252467105263088,1.3252467105263088,2.2191611842105226,0.649671052631577,0
2022-11-07,2022-11-07 00:00:00+00:00,BTC-USDT-SWAP,2022-11-08 00:00:00+00:00,2022-11-08 08:00:00+00:00,2022-11-08,20910.3,21068.3,20370.6,20588.0,9550427.0,bear,-0.015413456526209512,0.4619463952988375,0.22645836319334933,0.31159524150781315,uptrend,close_break_prior_low,661.1128115324126,2022-11-07 23:00:00+00:00,2022-11-08 07:00:00+00:00,20460.7,20605.1,20450.4,20588.0,349105.0,bull,0.006221683520114096,154.6999999999971,127.29999999999927,0.8228829993535983,0.11053652230122085,0.06658047834518077,0.8894634776987791,strong,balanced,0.8338900217287624,normal_volume,inside_session_range,False,20588.5,20695.9,16824.9,18545.0,42133493.0,bear,-0.09925443815722368,20588.0,20450.4,137.59999999999854,True,False,False,stop,-14.84738372093039,-1.0,0.7841569767442049,27.34811046511656,0,20588.0,20605.1,17.099999999998545,True,True,True,ambiguous_stop_first,119.47368421053648,-1.0,220.06432748539876,6.309941520468458,4
