condition_group,condition_value,side,sample_count,conclusion_level,next_day_bull_rate,next_day_bear_rate,hit_stop_first_rate,hit_1R_first_rate,hit_2R_first_rate,hit_1R_rate,hit_2R_rate,stop_rate,avg_final_close_R,median_final_close_R,gross_expectancy_R,net_expectancy_R,net_median_R,positive_net_rate,avg_mfe_R,avg_mae_R,avg_risk_pct,ambiguous_bar_rate
break_prev_23h_low,True,long,151,conclusion_ok,0.5695364238410596,0.4304635761589404,0.6291390728476821,0.26490066225165565,0.09933774834437085,0.8874172185430463,0.7350993377483444,0.8410596026490066,-4.574445097037718,0.6669184290030724,0.5122347177063852,0.4622347177063854,-1.05,0.15894039735099338,11.619523386391606,22.273755236001218,0.005969031673784586,0.4768211920529801
phase2_simple_setup,bear__long_lower_bear__low_area__normal_volume,long,37,conclusion_ok,0.5675675675675675,0.43243243243243246,0.5945945945945946,0.3783783783783784,0.02702702702702703,0.918918918918919,0.7567567567567568,0.7837837837837838,-0.3516677092307333,1.715004718464909,0.47137419009468995,0.42137419009469,-1.05,0.21621621621621623,5.911495120108114,6.226249212631196,0.005304164324265336,0.4594594594594595
phase2_core_setup,uptrend__kept_bull__long_upper_bull__high_area__no_breakout,long,51,conclusion_ok,0.5098039215686274,0.49019607843137253,0.6666666666666666,0.0784313725490196,0.2549019607843137,0.9411764705882353,0.8431372549019608,0.8823529411764706,0.9115754208724612,0.3941398865784595,0.4522768107465301,0.4022768107465298,-1.05,0.11764705882352941,12.524824808798598,10.824397779185233,0.0028537387692102885,0.6470588235294118
phase2_simple_setup,bull__true_strong_bull__high_area__normal_volume,long,46,conclusion_ok,0.5652173913043478,0.43478260869565216,0.45652173913043476,0.3695652173913043,0.15217391304347827,0.782608695652174,0.5217391304347826,0.6521739130434783,0.33434773772546816,0.4736100249867152,0.43402926599109787,0.38402926599109777,-1.05,0.32608695652173914,3.117414446989957,2.5284560109983047,0.00922547080536612,0.13043478260869565
phase2_simple_setup,bull__normal_bull__middle_area__shrinking_volume,long,51,conclusion_ok,0.5294117647058824,0.47058823529411764,0.6078431372549019,0.35294117647058826,0.0392156862745098,0.8235294117647058,0.6274509803921569,0.8431372549019608,0.24212441010283967,0.0622146118721334,0.4318808726175306,0.38188087261753045,-1.05,0.1568627450980392,5.340370032842372,4.9235150524424585,0.005468945808722996,0.3333333333333333
volume_bucket,shrinking_volume,long,1573,conclusion_ok,0.5212968849332485,0.47870311506675145,0.6687938736439055,0.17549457562220805,0.15443522654754308,0.9170389278876835,0.8213146139119336,0.9093809827696235,-21.368549561613055,0.26031746031748343,0.42000078040414907,0.37000078040414897,-1.05,0.08709472345835982,61.15782943974016,89.72295382785524,0.003025337576748386,0.6713286713286714
last_hour_wick_type,long_lower_bull,long,304,conclusion_ok,0.5296052631578947,0.47039473684210525,0.506578947368421,0.3651315789473684,0.125,0.8421052631578947,0.6578947368421053,0.8322368421052632,1.1958122256717079,0.3216379743384079,0.4015809666194544,0.3515809666194545,-1.05,0.1611842105263158,5.4842904009461595,4.6454479603744945,0.005365213373920756,0.3519736842105263
big_bear_day,False,long,2217,conclusion_ok,0.5074424898511503,0.4925575101488498,0.6567028985507246,0.2006340579710145,0.13994565217391305,0.8876811594202898,0.7735507246376812,0.884963768115942,-15.767278100935243,0.0924039865826376,0.3880238501489825,0.33802385014898245,-1.05,0.11096075778078485,45.86919008068044,66.82611337370521,0.0038953363991382963,0.5944970681100586
volume_bucket,huge_volume,long,110,conclusion_ok,0.5363636363636364,0.4636363636363636,0.6,0.3,0.07272727272727272,0.7636363636363637,0.5363636363636364,0.7636363636363637,-3.434790211697114,0.2896396396396396,0.36919447471385763,0.31919447471385776,-1.05,0.20909090909090908,10.039988563059262,14.519918902617377,0.009208197948677544,0.3181818181818182
last_hour_change_type,kept_bull,long,1159,conclusion_ok,0.48058671268334774,0.5194132873166523,0.6658008658008658,0.18701298701298702,0.1445887445887446,0.8779220779220779,0.7489177489177489,0.8900432900432901,14.933835320426304,-0.25219751809721347,0.3679795476384279,0.3179795476384279,-1.05,0.10526315789473684,32.05884549307223,29.570836226905875,0.004062470182546034,0.5849870578084556
last_hour_change_type,kept_bear,long,1100,conclusion_ok,0.5509090909090909,0.4490909090909091,0.6484018264840182,0.20821917808219179,0.13972602739726028,0.9077625570776255,0.8100456621004566,0.8821917808219178,-55.92077688868765,0.7849600000000093,0.3609418359677847,0.31094183596778474,-1.05,0.11363636363636363,36.72307724753184,102.6008952528372,0.003812752730097379,0.62
prev_2_days_bearish,False,long,1843,conclusion_ok,0.5051546391752577,0.4948453608247423,0.6612200435729847,0.1906318082788671,0.144880174291939,0.8850762527233116,0.7663398692810458,0.8872549019607843,-18.63865534425178,0.061706675021242496,0.3585479236717838,0.30854792367178363,-1.05,0.10851871947911014,51.8995706658602,73.67517288541745,0.0039012477738742794,0.5995659251220835
long_wick_day,True,long,1212,conclusion_ok,0.5148514851485149,0.48514851485148514,0.6628003314001657,0.1996685998342999,0.13504556752278377,0.8939519469759735,0.7887323943661971,0.8873239436619719,-7.629759973749528,0.2558139534885,0.3509442464811506,0.3009442464811506,-1.05,0.10891089108910891,40.3091092283064,39.69441953000671,0.0036259502145553025,0.608085808580858
