mode,symbol,bar,bar_label,direction,entry_reference_ema,max_entries_per_trend,stop_atr,take_ratio,take_atr,total_trades,win_rate,total_pnl,total_return_pct,average_r_multiple,max_drawdown,max_drawdown_pct,profit_factor,profit_loss_ratio,ending_equity,total_fees,maker_fees,taker_fees,take_profit_hits,stop_loss_hits,data_source_note,two_r_break_even_enabled,fee_offset_enabled,entry_slippage_pct,exit_slippage_pct,max_entries_label,param_label
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,1,2,2,213,29.58,-3415.8625,-34.16,-0.1609,4014.3741,39.07,0.7821,1.8621,6584.14,643.8699,189.6670,454.2029,63,150,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1 | TP x2 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,1,3,3,199,23.12,-2439.2992,-24.39,-0.1231,3742.7422,37.43,0.8473,2.8181,7560.70,595.6566,175.3883,420.2683,46,153,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1 | TP x3 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,1.5,1,1.5,198,46.97,-1833.1387,-18.33,-0.0928,2807.4842,27.18,0.8302,0.9373,8166.86,398.5420,117.3701,281.1719,93,105,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,1.5,2,3,162,29.01,-2604.3218,-26.04,-0.1613,3547.9875,35.15,0.7794,1.9072,7395.68,321.5197,94.8063,226.7134,47,115,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1.5 | TP x3 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,1.5,3,4.5,146,22.60,-1863.4457,-18.63,-0.1279,3109.0150,30.50,0.8395,2.8745,8136.55,292.8073,86.2861,206.5212,33,113,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,2,1,2,162,44.44,-2176.6865,-21.77,-0.1353,2852.2301,27.99,0.7627,0.9533,7823.31,245.1535,72.3085,172.8450,72,90,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x2 | TP x2 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,2,2,4,126,28.57,-2087.8262,-20.88,-0.1667,3147.2076,31.18,0.7721,1.9303,7912.17,188.1893,55.5509,132.6384,36,90,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x2 | TP x4 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,2,2,3,6,113,21.24,-1957.8028,-19.58,-0.1742,2825.8041,27.73,0.7838,2.9066,8042.20,168.3564,49.7061,118.6503,24,89,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x2 | TP x6 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,1,1,1,207,46.38,-2531.0017,-25.31,-0.1225,2905.0474,28.53,0.7824,0.9047,7469.00,648.7082,190.9958,457.7124,96,111,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1 | TP x1 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,1,2,2,173,31.79,-1631.3872,-16.31,-0.0947,2616.0982,25.43,0.8677,1.8615,8368.61,525.7168,154.7397,370.9772,55,118,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1 | TP x2 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,1,3,3,150,23.33,-1707.7075,-17.08,-0.1143,3529.7303,33.66,0.8578,2.8186,8292.29,447.9269,131.8766,316.0503,35,115,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1 | TP x3 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,1.5,1,1.5,162,44.44,-2314.4458,-23.14,-0.1434,2966.7100,28.57,0.7498,0.9373,7685.55,327.6478,96.5774,231.0704,72,90,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,1.5,2,3,129,28.68,-2195.3327,-21.95,-0.1711,3384.9655,32.89,0.7676,1.9087,7804.67,255.1505,75.2497,179.9008,37,92,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1.5 | TP x3 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,1.5,3,4.5,117,23.93,-861.5690,-8.62,-0.0744,3043.2946,28.27,0.9057,2.8788,9138.43,232.5005,68.4491,164.0514,28,89,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,2,1,2,142,44.37,-1927.4198,-19.27,-0.1368,2765.2477,26.62,0.7603,0.9534,8072.58,214.6572,63.3158,151.3414,63,79,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x2 | TP x2 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,2,2,4,114,28.95,-1752.2721,-17.52,-0.1553,3214.7470,30.36,0.7874,1.9328,8247.73,169.2763,49.9548,119.3215,33,81,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x2 | TP x4 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,2,2,3,6,100,22.00,-1432.3455,-14.32,-0.1439,3174.3904,29.98,0.8196,2.9058,8567.65,149.6277,44.1440,105.4838,22,78,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x2 | TP x6 | 每波开仓2
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,1,1,1,290,46.90,-3193.9651,-31.94,-0.1106,3698.3485,35.91,0.8016,0.9077,6806.03,881.0810,259.3864,621.6946,136,154,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1 | TP x1 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,1,2,2,247,28.34,-4856.2110,-48.56,-0.1972,5382.0416,51.41,0.7372,1.8641,5143.79,734.7901,216.5511,518.2390,70,177,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1 | TP x2 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,1,3,3,221,22.62,-3124.0725,-31.24,-0.1419,4009.9164,39.01,0.8248,2.8209,6875.93,649.5166,191.2963,458.2203,50,171,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1 | TP x3 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,1.5,1,1.5,233,45.49,-2831.0096,-28.31,-0.1218,3660.2703,35.57,0.7830,0.9381,7168.99,462.5663,136.2997,326.2666,106,127,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,1.5,2,3,181,29.28,-2758.3556,-27.58,-0.1528,3787.8332,37.18,0.7901,1.9081,7241.64,354.7990,104.6072,250.1919,53,128,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1.5 | TP x3 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,1.5,3,4.5,156,22.44,-2095.6265,-20.96,-0.1345,3675.8357,36.06,0.8314,2.8743,7904.37,312.3444,92.0548,220.2896,35,121,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,2,1,2,184,44.02,-2620.5555,-26.21,-0.1435,3288.2238,31.96,0.7502,0.9540,7379.44,275.5735,81.2993,194.2742,81,103,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x2 | TP x2 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,2,2,4,135,31.11,-1209.7700,-12.10,-0.0903,2364.1549,23.42,0.8722,1.9313,8790.23,199.6094,58.8156,140.7938,42,93,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x2 | TP x4 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,21,3,2,3,6,117,21.37,-1964.6963,-19.65,-0.1690,2832.6977,27.79,0.7901,2.9075,8035.30,173.7899,51.3043,122.4856,25,92,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x2 | TP x6 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,1,1,1,216,45.37,-3080.3857,-30.80,-0.1428,3644.5269,35.45,0.7510,0.9042,6919.61,679.8485,200.2096,479.6389,98,118,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1 | TP x1 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,1,2,2,179,31.84,-1669.2874,-16.69,-0.0936,2874.2664,27.94,0.8691,1.8602,8330.71,548.9971,161.5884,387.4087,57,122,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1 | TP x2 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,1,3,3,155,23.87,-1432.5507,-14.33,-0.0927,3469.5833,33.09,0.8838,2.8185,8567.45,462.3769,136.0959,326.2809,37,118,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1 | TP x3 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,1.5,1,1.5,172,43.60,-2749.4497,-27.49,-0.1606,3228.8713,31.39,0.7243,0.9368,7250.55,352.1846,103.8375,248.3471,75,97,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,1.5,2,3,135,29.63,-1918.9118,-19.19,-0.1428,2994.6257,29.10,0.8033,1.9079,8081.09,268.2584,79.0743,189.1841,40,95,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1.5 | TP x3 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,1.5,3,4.5,119,26.05,119.7942,1.20,0.0099,2748.7694,24.85,1.0133,2.8763,10119.79,239.3056,70.3460,168.9596,31,88,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,2,1,2,147,42.86,-2441.0930,-24.41,-0.1673,3024.3778,29.39,0.7146,0.9529,7558.91,224.8392,66.3638,158.4754,63,84,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x2 | TP x2 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,2,2,4,117,30.77,-1169.1328,-11.69,-0.1008,2876.1925,27.16,0.8582,1.9309,8830.87,174.8805,51.5407,123.3398,36,81,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x2 | TP x4 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做多,55,3,2,3,6,102,21.57,-1633.3278,-16.33,-0.1611,3276.2135,30.94,0.7993,2.9067,8366.67,152.3000,44.9509,107.3490,22,80,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x2 | TP x6 | 每波开仓3
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,1,1,1,474,45.15,-6796.3232,-67.96,-0.1436,6796.3232,67.96,0.7497,0.9108,3203.68,1382.6045,406.0752,976.5293,214,260,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1 | TP x1 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,1,2,2,337,27.30,-7627.9234,-76.28,-0.2267,7627.9234,76.28,0.7013,1.8675,2372.08,965.6486,283.3089,682.3397,92,245,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1 | TP x2 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,1,3,3,286,20.63,-6289.0639,-62.89,-0.2204,6457.9679,63.51,0.7341,2.8244,3710.94,816.3203,239.5147,576.8056,59,227,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1 | TP x3 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,1.5,1,1.5,319,44.51,-4433.3102,-44.33,-0.1394,4525.8923,44.84,0.7557,0.9419,5566.69,593.0221,174.0116,419.0105,142,177,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,1.5,2,3,218,28.90,-3538.1272,-35.38,-0.1626,3670.3516,36.36,0.7773,1.9124,6461.87,404.1761,118.5435,285.6326,63,155,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1.5 | TP x3 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,1.5,3,4.5,168,22.62,-2079.0323,-20.79,-0.1237,2334.1044,23.34,0.8438,2.8867,7920.97,299.4351,87.8807,211.5544,38,130,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,2,1,2,222,42.34,-3887.1227,-38.87,-0.1759,4266.3814,41.10,0.7015,0.9552,6112.88,315.6777,92.4682,223.2094,94,128,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x2 | TP x2 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,2,2,4,144,31.25,-1201.4762,-12.01,-0.0843,1937.9498,18.51,0.8806,1.9372,8798.52,195.9156,57.5158,138.3998,45,99,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x2 | TP x4 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,0,2,3,6,122,24.59,-448.4610,-4.48,-0.0374,1603.0070,15.31,0.9520,2.9195,9551.54,160.2453,47.1005,113.1449,30,92,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x2 | TP x6 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,1,1,1,298,47.99,-2704.8992,-27.05,-0.0909,2974.3567,29.18,0.8336,0.9035,7295.10,945.4038,277.8736,667.5302,143,155,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1 | TP x1 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,1,2,2,215,31.16,-2448.6939,-24.49,-0.1138,3031.2930,28.64,0.8418,1.8596,7551.31,655.8797,192.7160,463.1637,67,148,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1 | TP x2 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,1,3,3,175,21.71,-3126.3258,-31.26,-0.1790,4304.1860,38.51,0.7815,2.8176,6873.67,521.6869,153.1615,368.5253,38,137,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1 | TP x3 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,1.5,1,1.5,224,51.79,57.8386,0.58,0.0027,1133.0162,10.22,1.0052,0.9359,10057.84,462.6242,136.1211,326.5032,116,108,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,1.5,2,3,147,31.97,-1075.2349,-10.75,-0.0728,2624.7650,23.21,0.8955,1.9052,8924.77,294.3085,86.4786,207.8299,47,100,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1.5 | TP x3 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,1.5,3,4.5,126,23.02,-1394.1809,-13.94,-0.1104,2679.4990,24.51,0.8602,2.8773,8605.82,245.1788,71.9898,173.1891,29,97,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,2,1,2,168,49.40,-622.7759,-6.23,-0.0366,1907.4147,17.74,0.9282,0.9506,9377.22,259.1602,76.1851,182.9751,83,85,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x2 | TP x2 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,2,2,4,116,32.76,-481.4658,-4.81,-0.0411,1725.2195,16.05,0.9395,1.9284,9518.53,173.4001,50.9674,122.4327,38,78,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x2 | TP x4 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,0,2,3,6,103,27.18,653.6613,6.54,0.0641,1706.6846,15.43,1.0855,2.9076,10653.66,150.3922,44.3181,106.0740,28,75,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x2 | TP x6 | 每波开仓不限(0)
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,1,1,1,206,44.17,-3362.0946,-33.62,-0.1635,3611.2472,35.57,0.7197,0.9095,6637.91,606.5643,178.1095,428.4548,91,115,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1 | TP x1 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,1,2,2,199,29.65,-3122.5114,-31.23,-0.1571,3472.3335,33.64,0.7861,1.8654,6877.49,580.3533,170.4230,409.9303,59,140,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1 | TP x2 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,1,3,3,183,25.14,-750.9410,-7.51,-0.0410,2386.1919,22.53,0.9474,2.8216,9249.06,533.9198,157.0123,376.9075,46,137,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1 | TP x3 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,1.5,1,1.5,183,43.72,-2861.7228,-28.62,-0.1569,2933.5251,29.13,0.7294,0.9391,7138.28,357.5940,104.9096,252.6844,80,103,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,1.5,2,3,161,30.43,-1892.1926,-18.92,-0.1180,2474.6857,23.72,0.8354,1.9094,8107.81,313.3794,92.0032,221.3762,49,112,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1.5 | TP x3 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,1.5,3,4.5,141,23.40,-1331.9466,-13.32,-0.0945,2290.3649,21.78,0.8799,2.8797,8668.05,270.7118,79.5088,191.2031,33,108,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,2,1,2,151,42.38,-2642.0402,-26.42,-0.1760,3015.7367,29.07,0.7016,0.9538,7357.96,223.8339,65.5775,158.2565,64,87,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x2 | TP x2 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,2,2,4,122,31.15,-1081.6691,-10.82,-0.0890,1702.4544,16.13,0.8735,1.9309,8918.33,179.0386,52.5629,126.4758,38,84,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x2 | TP x4 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,21,1,2,3,6,113,24.78,-364.6649,-3.65,-0.0322,1878.2806,17.29,0.9579,2.9079,9635.34,165.4097,48.6288,116.7809,28,85,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x2 | TP x6 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,1,1,1,195,46.15,-2444.4078,-24.44,-0.1255,3092.3424,29.31,0.7776,0.9072,7555.59,593.7858,174.4469,419.3389,90,105,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1 | TP x1 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,1,2,2,171,28.65,-3224.7349,-32.25,-0.1887,4352.3793,39.11,0.7473,1.8607,6775.27,518.3519,152.1699,366.1820,49,122,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1 | TP x2 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,1,3,3,158,20.89,-3333.5664,-33.34,-0.2113,4511.4273,40.36,0.7445,2.8202,6666.43,463.1437,135.9148,327.2289,33,125,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1 | TP x3 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,1.5,1,1.5,161,46.58,-1624.5118,-16.25,-0.1009,2283.4816,21.42,0.8167,0.9364,8375.49,328.0534,96.3490,231.7044,75,86,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,1.5,2,3,134,28.36,-2419.0477,-24.19,-0.1808,3451.7732,31.29,0.7550,1.9074,7580.95,264.6471,77.6093,187.0379,38,96,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1.5 | TP x3 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,1.5,3,4.5,118,22.88,-1372.1839,-13.72,-0.1163,2869.4890,25.98,0.8534,2.8762,8627.82,232.9929,68.4067,164.5862,27,91,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,2,1,2,135,45.93,-1433.5146,-14.34,-0.1063,1998.0060,18.91,0.8077,0.9510,8566.49,209.3272,61.4372,147.8900,62,73,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x2 | TP x2 | 每波开仓1
fixed,ETH-USDT-SWAP,4H,4小时,做空,55,1,2,2,4,112,31.25,-967.7942,-9.68,-0.0864,1889.6605,17.73,0.8768,1.9289,9032.21,167.5171,49.1850,118.3321,35,77,本次命中本地缓存 9997 根 | 补拉最新 3 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x2 | TP x4 | 每波开仓1
