时间,总权益,历史峰值,当前回撤,累计收益率
2023-05-28 14:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 15:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 16:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 17:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 18:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 19:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 20:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 21:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 22:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-28 23:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-29 00:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-29 01:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-29 02:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-29 03:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-29 04:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-29 05:00:00,36876.20310120742,45319.764448801005,-0.18631079508660087,2.6876203101207423
2023-05-29 06:00:00,37873.29001384742,45319.764448801005,-0.16430964559328354,2.7873290013847423
2023-05-29 07:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 08:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 09:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 10:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 11:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 12:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 13:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 14:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 15:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 16:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 17:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 18:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 19:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 20:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 21:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 22:00:00,38958.58844488742,45319.764448801005,-0.14036207119081523,2.895858844488742
2023-05-29 23:00:00,38960.07509668742,45319.764448801005,-0.14032926758254238,2.896007509668742
2023-05-30 00:00:00,38960.07509668742,45319.764448801005,-0.14032926758254238,2.896007509668742
2023-05-30 01:00:00,38960.07509668742,45319.764448801005,-0.14032926758254238,2.896007509668742
2023-05-30 02:00:00,38960.07509668742,45319.764448801005,-0.14032926758254238,2.896007509668742
2023-05-30 03:00:00,38960.07509668742,45319.764448801005,-0.14032926758254238,2.896007509668742
2023-05-30 04:00:00,38960.07509668742,45319.764448801005,-0.14032926758254238,2.896007509668742
2023-05-30 05:00:00,38960.07509668742,45319.764448801005,-0.14032926758254238,2.896007509668742
2023-05-30 06:00:00,38894.50251037542,45319.764448801005,-0.14177615476541983,2.8894502510375424
2023-05-30 07:00:00,38894.50251037542,45319.764448801005,-0.14177615476541983,2.8894502510375424
2023-05-30 08:00:00,38894.50251037542,45319.764448801005,-0.14177615476541983,2.8894502510375424
2023-05-30 09:00:00,38783.25847479942,45319.764448801005,-0.1442308020242704,2.878325847479942
2023-05-30 10:00:00,38783.25847479942,45319.764448801005,-0.1442308020242704,2.878325847479942
2023-05-30 11:00:00,38783.25847479942,45319.764448801005,-0.1442308020242704,2.878325847479942
2023-05-30 12:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 13:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 14:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 15:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 16:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 17:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 18:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 19:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 20:00:00,39177.44500419089,45319.764448801005,-0.13553290753638536,2.917744500419089
2023-05-30 21:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-30 22:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-30 23:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 00:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 01:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 02:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 03:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 04:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 05:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 06:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 07:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 08:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 09:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 10:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 11:00:00,39064.04970651452,45319.764448801005,-0.13803502331424833,2.906404970651452
2023-05-31 12:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 13:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 14:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 15:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 16:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 17:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 18:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 19:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 20:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 21:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 22:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-05-31 23:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 00:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 01:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 02:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 03:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 04:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 05:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 06:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 07:00:00,38958.24133504252,45319.764448801005,-0.1403697303181104,2.895824133504252
2023-06-01 08:00:00,38900.31257565052,45319.764448801005,-0.14164795318834278,2.890031257565052
2023-06-01 09:00:00,38938.311721527934,45319.764448801005,-0.1408094857704385,2.8938311721527934
2023-06-01 10:00:00,38821.52525374258,45319.764448801005,-0.1433864291682202,2.8821525253742575
2023-06-01 11:00:00,38821.52525374258,45319.764448801005,-0.1433864291682202,2.8821525253742575
2023-06-01 12:00:00,38821.52525374258,45319.764448801005,-0.1433864291682202,2.8821525253742575
2023-06-01 13:00:00,38821.52525374258,45319.764448801005,-0.1433864291682202,2.8821525253742575
2023-06-01 14:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 15:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 16:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 17:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 18:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 19:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 20:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 21:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 22:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-01 23:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-02 00:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-02 01:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-02 02:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-02 03:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-02 04:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-02 05:00:00,38777.29848858258,45319.764448801005,-0.14436231167109514,2.877729848858258
2023-06-02 06:00:00,38760.691474886575,45319.764448801005,-0.14472875253631112,2.8760691474886575
2023-06-02 07:00:00,38760.691474886575,45319.764448801005,-0.14472875253631112,2.8760691474886575
2023-06-02 08:00:00,38646.775771784385,45319.764448801005,-0.14724235128263474,2.8646775771784383
2023-06-02 09:00:00,38646.775771784385,45319.764448801005,-0.14724235128263474,2.8646775771784383
2023-06-02 10:00:00,38551.510146784385,45319.764448801005,-0.14934442807316228,2.8551510146784387
2023-06-02 11:00:00,38551.510146784385,45319.764448801005,-0.14934442807316228,2.8551510146784387
2023-06-02 12:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 13:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 14:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 15:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 16:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 17:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 18:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 19:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 20:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 21:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 22:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-02 23:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 00:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 01:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 02:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 03:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 04:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 05:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 06:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 07:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 08:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 09:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 10:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 11:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 12:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 13:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 14:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 15:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 16:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 17:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 18:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 19:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 20:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 21:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 22:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-03 23:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 00:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 01:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 02:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 03:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 04:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 05:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 06:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 07:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 08:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 09:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 10:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 11:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 12:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 13:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 14:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 15:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 16:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 17:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 18:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 19:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 20:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 21:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 22:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-04 23:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 00:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 01:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 02:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 03:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 04:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 05:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 06:00:00,38598.44274438438,45319.764448801005,-0.14830884021936797,2.859844274438438
2023-06-05 07:00:00,38597.18873070439,45319.764448801005,-0.14833651056795094,2.8597188730704386
2023-06-05 08:00:00,38595.79655800039,45319.764448801005,-0.1483672294545324,2.859579655800039
2023-06-05 09:00:00,38593.87824224544,45319.764448801005,-0.14840955791272892,2.859387824224544
2023-06-05 10:00:00,38995.10449660944,45319.764448801005,-0.13955632888023295,2.8995104496609443
2023-06-05 11:00:00,38995.10449660944,45319.764448801005,-0.13955632888023295,2.8995104496609443
2023-06-05 12:00:00,39025.97467161744,45319.764448801005,-0.13887516525585286,2.902597467161744
2023-06-05 13:00:00,39025.97467161744,45319.764448801005,-0.13887516525585286,2.902597467161744
2023-06-05 14:00:00,39025.97467161744,45319.764448801005,-0.13887516525585286,2.902597467161744
2023-06-05 15:00:00,39025.97467161744,45319.764448801005,-0.13887516525585286,2.902597467161744
2023-06-05 16:00:00,39025.97467161744,45319.764448801005,-0.13887516525585286,2.902597467161744
2023-06-05 17:00:00,38944.93087161744,45319.764448801005,-0.14066343139063286,2.8944930871617442
2023-06-05 18:00:00,38944.93087161744,45319.764448801005,-0.14066343139063286,2.8944930871617442
2023-06-05 19:00:00,38944.93087161744,45319.764448801005,-0.14066343139063286,2.8944930871617442
2023-06-05 20:00:00,38884.89964719744,45319.764448801005,-0.14198804605159,2.888489964719744
2023-06-05 21:00:00,38884.89964719744,45319.764448801005,-0.14198804605159,2.888489964719744
2023-06-05 22:00:00,38884.89964719744,45319.764448801005,-0.14198804605159,2.888489964719744
2023-06-05 23:00:00,38884.89964719744,45319.764448801005,-0.14198804605159,2.888489964719744
2023-06-06 00:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 01:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 02:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 03:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 04:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 05:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 06:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 07:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 08:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 09:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 10:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 11:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 12:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 13:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 14:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 15:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 16:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 17:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 18:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 19:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 20:00:00,40376.06274175344,45319.764448801005,-0.10908489413338851,3.037606274175344
2023-06-06 21:00:00,40270.929019315336,45319.764448801005,-0.11140471471755942,3.0270929019315336
2023-06-06 22:00:00,40270.929019315336,45319.764448801005,-0.11140471471755942,3.0270929019315336
2023-06-06 23:00:00,40160.875987043335,45319.764448801005,-0.11383308197874265,3.016087598704334
2023-06-07 00:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 01:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 02:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 03:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 04:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 05:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 06:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 07:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 08:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 09:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 10:00:00,40040.21876182733,45319.764448801005,-0.11649543529596507,3.0040218761827333
2023-06-07 11:00:00,39934.46280920053,45319.764448801005,-0.11882898565557198,2.993446280920053
2023-06-07 12:00:00,39934.46280920053,45319.764448801005,-0.11882898565557198,2.993446280920053
2023-06-07 13:00:00,39934.46280920053,45319.764448801005,-0.11882898565557198,2.993446280920053
2023-06-07 14:00:00,39934.46280920053,45319.764448801005,-0.11882898565557198,2.993446280920053
2023-06-07 15:00:00,39934.46280920053,45319.764448801005,-0.11882898565557198,2.993446280920053
2023-06-07 16:00:00,39934.46280920053,45319.764448801005,-0.11882898565557198,2.993446280920053
2023-06-07 17:00:00,39829.069704834576,45319.764448801005,-0.12115452961299966,2.9829069704834574
2023-06-07 18:00:00,39720.32017810258,45319.764448801005,-0.12355413446652563,2.9720320178102577
2023-06-07 19:00:00,39720.32017810258,45319.764448801005,-0.12355413446652563,2.9720320178102577
2023-06-07 20:00:00,39720.32017810258,45319.764448801005,-0.12355413446652563,2.9720320178102577
2023-06-07 21:00:00,39720.32017810258,45319.764448801005,-0.12355413446652563,2.9720320178102577
2023-06-07 22:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-07 23:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 00:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 01:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 02:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 03:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 04:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 05:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 06:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 07:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 08:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 09:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 10:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 11:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 12:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 13:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 14:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 15:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 16:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 17:00:00,39719.48897474258,45319.764448801005,-0.12357247532442972,2.971948897474258
2023-06-08 18:00:00,39465.17460371159,45319.764448801005,-0.1291840307710228,2.946517460371159
2023-06-08 19:00:00,39465.17460371159,45319.764448801005,-0.1291840307710228,2.946517460371159
2023-06-08 20:00:00,39465.17460371159,45319.764448801005,-0.1291840307710228,2.946517460371159
2023-06-08 21:00:00,39465.17460371159,45319.764448801005,-0.1291840307710228,2.946517460371159
2023-06-08 22:00:00,39465.17460371159,45319.764448801005,-0.1291840307710228,2.946517460371159
2023-06-08 23:00:00,39465.17460371159,45319.764448801005,-0.1291840307710228,2.946517460371159
2023-06-09 00:00:00,39465.17460371159,45319.764448801005,-0.1291840307710228,2.946517460371159
2023-06-09 01:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 02:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 03:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 04:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 05:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 06:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 07:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 08:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 09:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 10:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 11:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 12:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 13:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 14:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 15:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 16:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 17:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 18:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 19:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 20:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
2023-06-09 21:00:00,39729.55362612359,45319.764448801005,-0.1233503944839085,2.972955362612359
